Results Table 1
,Genotype,Plant Number,Plot Number,Whorl Number (use field-based numbering - top down),Root Sample Number,Vertical Specimen Diameter,Horizontal Specimen Diameter,Specimen Length,Force at Break (Standard),Displacement at Break (Standard),Flexure displacement at Break (Standard),Maximum Force,Flexure displacement at Maximum Force,Maximum Slope (Automatic)
,,,,,,(mm),(mm),(mm),(N),(mm),(mm),(N),(mm),(N/mm)
"1","B73","1","345","","","21.24","25.22","300.00","98.69","80.61","29.93","185.34","7.67","59.56"
"2","B73","6","345","","","24.38","27.71","300.00","188.83","78.28","29.87","248.92","10.64","57.21"
"3","B73","2","345","","","17.92","21.31","300.00","55.03","49.85","29.96","114.27","6.71","39.30"
"4","B73","3","345","","","19.31","22.75","300.00","65.37","48.27","29.87","131.19","7.55","47.13"
"5","B73","3","347","","","22.18","26.36","300.00","118.03","44.72","29.87","188.25","7.58","55.45"
"6","B73","1","347","","","23.18","26.43","300.00","153.74","46.39","29.96","218.64","8.12","58.17"
"7","B73","2","347","","","18.22","22.15","300.00","80.78","48.28","29.87","161.80","7.49","52.31"
"8","B73","4","347","","","23.02","27.84","300.00","130.86","44.02","29.87","202.86","8.87","59.26"
"9","B73","7","347","","","21.72","25.82","300.00","114.22","45.90","29.87","182.16","7.31","51.74"
"10","CML258","6","226","","","22.20","25.36","300.00","122.43","45.21","29.85","206.23","7.35","55.54"
"11","CML258","1","226","","","23.88","28.82","300.00","167.88","44.21","29.87","298.60","10.55","76.73"
"12","CML258","2","226","","","20.25","23.72","300.00","89.14","48.10","29.85","162.96","8.13","47.59"
"13","CML258","12","226","","","17.15","19.71","300.00","48.73","50.55","29.87","103.68","7.25","30.06"
"14","CML258","9","226","","","23.87","27.55","300.00","259.78","43.94","29.87","348.08","9.20","76.74"
"15","CML258","1","228","","","21.27","24.80","300.00","105.52","46.38","29.87","217.05","9.08","59.46"
"16","CML258","2","228","","","21.94","24.12","300.00","164.49","46.11","30.00","206.82","7.67","56.95"
"17","CML258","3","228","","","18.53","19.77","300.00","55.81","49.41","29.87","110.81","5.99","36.19"
"18","CML258","4","228","","","23.37","27.80","300.00","201.36","44.69","30.00","289.72","10.91","74.61"
"19","CML258","5","228","","","18.02","20.83","300.00","60.26","50.06","29.87","78.87","6.77","25.00"
"20","CML258","6","228","","","24.12","27.58","300.00","175.36","43.29","29.87","321.62","8.93","84.45"
"21","CML258","7","228","","","24.93","28.28","300.00","201.38","43.90","29.99","298.50","9.08","78.54"
"22","CML258","10","228","","","20.32","22.47","300.00","97.06","46.95","29.96","170.31","6.80","51.37"
"23","CML258","11","228","","","21.80","24.92","300.00","118.14","45.37","29.87","234.11","5.84","72.15"
"24","Mo17","10","446","","","13.90","17.90","300.00","30.96","54.61","29.87","67.10","8.78","19.39"
"25","Mo17","11","446","","","16.65","20.73","300.00","91.16","49.33","29.93","130.97","11.66","30.54"
"26","Mo17","1","446","","","15.86","20.68","300.00","78.61","51.09","29.87","130.89","9.05","35.27"
"27","Mo17","12","446","","","16.05","19.54","300.00","57.84","51.75","29.87","102.37","7.61","30.92"
"28","Mo17","4","446","","","14.80","18.36","300.00","47.78","55.38","29.87","82.49","8.63","23.63"
"29","Mo17","14","446","","","15.56","20.03","300.00","62.67","52.34","29.87","108.33","8.90","29.67"
"30","Mo17","9","446","","","15.00","18.66","300.00","45.45","54.68","29.87","88.66","8.15","26.38"
"31","Mo17","4","448","","","19.11","21.70","300.00","119.79","50.39","29.96","144.11","9.56","31.46"
"32","Mo17","3","448","","","19.45","25.94","300.00","221.97","48.32","29.87","231.44","18.71","47.22"
"33","Mo17","7","448","","","18.68","24.05","300.00","148.47","49.62","30.00","180.67","10.85","46.15"
"34","Mo17","1","448","","","20.53","23.60","300.00","298.54","38.11","18.32","298.54","18.32","46.52"

1,Time,Displacement,Force,Flexure displacement
"","0.3600","16.8998","30.7367","0.4717"
"","0.3800","16.9297","32.5515","0.5016"
"","0.4000","16.9599","34.4264","0.5318"
"","0.4200","16.9899","36.2863","0.5618"
"","0.4400","17.0198","38.1489","0.5917"
"","0.4600","17.0496","40.0253","0.6215"
"","0.4800","17.0795","41.8621","0.6514"
"","0.5000","17.1094","43.5795","0.6813"
"","0.5200","17.1396","45.2756","0.7115"
"","0.5400","17.1699","47.0148","0.7418"
"","0.5600","17.1996","48.7104","0.7715"
"","0.5800","17.2293","50.4566","0.8012"
"","0.6000","17.2593","52.2397","0.8312"
"","0.6200","17.2892","54.0081","0.8611"
"","0.6400","17.3191","55.7322","0.8910"
"","0.6600","17.3492","57.3906","0.9211"
"","0.6800","17.3793","58.9898","0.9512"
"","0.7000","17.4091","60.5792","0.9810"
"","0.7200","17.4392","62.1847","1.0111"
"","0.7400","17.4695","63.8088","1.0414"
"","0.7600","17.4994","65.3846","1.0713"
"","0.7800","17.5289","66.8640","1.1008"
"","0.8000","17.5589","68.4149","1.1308"
"","0.8200","17.5894","70.0348","1.1613"
"","0.8400","17.6193","71.6061","1.1913"
"","0.8600","17.6493","73.1360","1.2212"
"","0.8800","17.6791","74.6108","1.2510"
"","0.9000","17.7087","76.0959","1.2806"
"","0.9200","17.7391","77.6760","1.3110"
"","0.9400","17.7696","79.2675","1.3415"
"","0.9600","17.7998","80.8175","1.3717"
"","0.9800","17.8294","82.3115","1.4014"
"","1.0000","17.8593","83.7987","1.4312"
"","1.0200","17.8893","85.2822","1.4612"
"","1.0400","17.9193","86.7454","1.4912"
"","1.0600","17.9496","88.1828","1.5215"
"","1.0800","17.9797","89.5240","1.5516"
"","1.1000","18.0093","90.8147","1.5812"
"","1.1200","18.0395","92.1834","1.6114"
"","1.1400","18.0699","93.5809","1.6418"
"","1.1600","18.0997","94.8949","1.6716"
"","1.1800","18.1289","96.1734","1.7008"
"","1.2000","18.1587","97.4929","1.7306"
"","1.2200","18.1890","98.8509","1.7609"
"","1.2400","18.2195","100.1002","1.7914"
"","1.2600","18.2497","101.3006","1.8216"
"","1.2800","18.2795","102.5152","1.8514"
"","1.3000","18.3089","103.7337","1.8808"
"","1.3200","18.3386","105.0025","1.9105"
"","1.3400","18.3690","106.3290","1.9409"
"","1.3600","18.3995","107.6397","1.9714"
"","1.3800","18.4297","108.9147","2.0016"
"","1.4000","18.4594","110.1099","2.0313"
"","1.4200","18.4890","111.2919","2.0609"
"","1.4400","18.5190","112.5180","2.0909"
"","1.4600","18.5493","113.6978","2.1212"
"","1.4800","18.5796","114.7391","2.1515"
"","1.5000","18.6095","115.6405","2.1814"
"","1.5200","18.6393","116.5688","2.2112"
"","1.5400","18.6692","117.6507","2.2411"
"","1.5600","18.6992","118.8310","2.2711"
"","1.5800","18.7294","119.9868","2.3013"
"","1.6000","18.7592","121.0677","2.3311"
"","1.6200","18.7889","122.1063","2.3608"
"","1.6400","18.8188","123.0887","2.3907"
"","1.6600","18.8493","124.1882","2.4212"
"","1.6800","18.8798","125.3500","2.4517"
"","1.7000","18.9096","126.4946","2.4815"
"","1.7200","18.9392","127.5561","2.5111"
"","1.7400","18.9689","128.6019","2.5408"
"","1.7600","18.9992","129.6942","2.5711"
"","1.7800","19.0296","130.7728","2.6015"
"","1.8000","19.0598","131.8242","2.6317"
"","1.8200","19.0894","132.8089","2.6613"
"","1.8400","19.1189","133.7476","2.6908"
"","1.8600","19.1492","134.6615","2.7211"
"","1.8800","19.1797","135.5610","2.7516"
"","1.9000","19.2099","136.4835","2.7818"
"","1.9200","19.2399","137.1856","2.8118"
"","1.9400","19.2698","137.9579","2.8417"
"","1.9600","19.2993","138.8730","2.8712"
"","1.9800","19.3291","139.8923","2.9010"
"","2.0000","19.3593","140.8319","2.9312"
"","2.0200","19.3890","141.5992","2.9609"
"","2.0400","19.4188","142.2723","2.9907"
"","2.0600","19.4491","143.1260","3.0211"
"","2.0800","19.4796","144.0626","3.0515"
"","2.1000","19.5094","145.0206","3.0813"
"","2.1200","19.5395","146.0513","3.1114"
"","2.1400","19.5697","147.0778","3.1416"
"","2.1600","19.5996","148.0690","3.1715"
"","2.1800","19.6297","149.0497","3.2016"
"","2.2000","19.6600","149.9798","3.2319"
"","2.2200","19.6898","150.8506","3.2617"
"","2.2400","19.7193","151.7267","3.2912"
"","2.2600","19.7494","152.6717","3.3213"
"","2.2800","19.7797","153.6371","3.3516"
"","2.3000","19.8093","154.5771","3.3812"
"","2.3200","19.8393","155.5684","3.4112"
"","2.3400","19.8695","156.5547","3.4414"
"","2.3600","19.8993","157.4678","3.4712"
"","2.3800","19.9289","158.3745","3.5008"
"","2.4000","19.9589","159.2443","3.5308"
"","2.4200","19.9892","160.1048","3.5611"
"","2.4400","20.0191","160.9550","3.5910"
"","2.4600","20.0491","161.8224","3.6210"
"","2.4800","20.0794","162.7251","3.6514"
"","2.5000","20.1094","163.5946","3.6813"
"","2.5200","20.1394","164.4146","3.7113"
"","2.5400","20.1694","165.2206","3.7413"
"","2.5600","20.1991","165.9664","3.7710"
"","2.5800","20.2288","166.6306","3.8008"
"","2.6000","20.2592","167.2735","3.8311"
"","2.6200","20.2894","167.8763","3.8613"
"","2.6400","20.3192","168.4492","3.8911"
"","2.6600","20.3492","168.9591","3.9211"
"","2.6800","20.3794","169.3952","3.9513"
"","2.7000","20.4095","169.8334","3.9814"
"","2.7200","20.4398","170.2784","4.0117"
"","2.7400","20.4701","170.8875","4.0420"
"","2.7600","20.4996","171.5589","4.0715"
"","2.7800","20.5291","172.2933","4.1010"
"","2.8000","20.5595","173.1107","4.1314"
"","2.8200","20.5899","173.9176","4.1618"
"","2.8400","20.6194","174.6444","4.1913"
"","2.8600","20.6489","175.3845","4.2208"
"","2.8800","20.6790","176.1657","4.2509"
"","2.9000","20.7094","176.9499","4.2813"
"","2.9200","20.7396","177.6618","4.3115"
"","2.9400","20.7696","178.2799","4.3415"
"","2.9600","20.7992","178.7915","4.3711"
"","2.9800","20.8291","179.4046","4.4010"
"","3.0000","20.8593","180.0894","4.4312"
"","3.0200","20.8894","180.8047","4.4613"
"","3.0400","20.9197","181.5320","4.4916"
"","3.0600","20.9496","182.1898","4.5216"
"","3.0800","20.9793","182.7396","4.5512"
"","3.1000","21.0093","183.1524","4.5812"
"","3.1200","21.0395","183.5321","4.6114"
"","3.1400","21.0693","184.0192","4.6412"
"","3.1600","21.0991","184.6190","4.6710"
"","3.1800","21.1292","185.2692","4.7011"
"","3.2000","21.1595","185.9615","4.7314"
"","3.2200","21.1896","186.6019","4.7615"
"","3.2400","21.2196","187.1774","4.7915"
"","3.2600","21.2497","187.7945","4.8216"
"","3.2800","21.2794","188.4108","4.8513"
"","3.3000","21.3090","189.0381","4.8809"
"","3.3200","21.3393","189.7146","4.9112"
"","3.3400","21.3697","190.3633","4.9416"
"","3.3600","21.3998","190.9571","4.9717"
"","3.3800","21.4295","191.4940","5.0014"
"","3.4000","21.4590","191.8036","5.0309"
"","3.4200","21.4889","192.1385","5.0608"
"","3.4400","21.5191","192.5860","5.0911"
"","3.4600","21.5495","193.0773","5.1214"
"","3.4800","21.5794","193.5384","5.1513"
"","3.5000","21.6088","193.8676","5.1807"
"","3.5200","21.6385","194.3302","5.2105"
"","3.5400","21.6691","194.9530","5.2410"
"","3.5600","21.6995","195.5710","5.2714"
"","3.5800","21.7297","195.9505","5.3016"
"","3.6000","21.7599","196.0362","5.3318"
"","3.6200","21.7896","196.1737","5.3615"
"","3.6400","21.8194","196.4896","5.3913"
"","3.6600","21.8495","196.9382","5.4214"
"","3.6800","21.8793","197.3468","5.4512"
"","3.7000","21.9089","197.6624","5.4808"
"","3.7200","21.9390","198.0089","5.5109"
"","3.7400","21.9696","198.4365","5.5415"
"","3.7600","21.9996","198.6861","5.5715"
"","3.7800","22.0295","198.9555","5.6014"
"","3.8000","22.0595","199.3361","5.6314"
"","3.8200","22.0893","199.6968","5.6612"
"","3.8400","22.1192","200.0435","5.6911"
"","3.8600","22.1496","200.3853","5.7215"
"","3.8800","22.1798","200.7242","5.7517"
"","3.9000","22.2093","201.0677","5.7812"
"","3.9200","22.2390","201.4907","5.8109"
"","3.9400","22.2693","201.9825","5.8412"
"","3.9600","22.2993","202.4099","5.8712"
"","3.9800","22.3292","202.8257","5.9011"
"","4.0000","22.3594","203.3158","5.9313"
"","4.0200","22.3896","203.7924","5.9615"
"","4.0400","22.4194","204.1795","5.9914"
"","4.0600","22.4495","204.5503","6.0214"
"","4.0800","22.4795","204.9183","6.0514"
"","4.1000","22.5092","205.2412","6.0811"
"","4.1200","22.5389","205.5337","6.1108"
"","4.1400","22.5690","205.8338","6.1409"
"","4.1600","22.5994","206.1375","6.1713"
"","4.1800","22.6295","206.4571","6.2014"
"","4.2000","22.6595","206.6452","6.2314"
"","4.2200","22.6893","206.8330","6.2612"
"","4.2400","22.7191","207.1266","6.2910"
"","4.2600","22.7495","207.5152","6.3214"
"","4.2800","22.7798","207.7770","6.3517"
"","4.3000","22.8097","208.0093","6.3816"
"","4.3200","22.8393","208.3130","6.4113"
"","4.3400","22.8694","208.6673","6.4413"
"","4.3600","22.8993","209.0157","6.4712"
"","4.3800","22.9293","209.3398","6.5012"
"","4.4000","22.9598","209.6467","6.5317"
"","4.4200","22.9899","209.7532","6.5618"
"","4.4400","23.0195","209.8920","6.5914"
"","4.4600","23.0497","210.1989","6.6216"
"","4.4800","23.0802","210.5830","6.6521"
"","4.5000","23.1101","210.9088","6.6820"
"","4.5200","23.1392","211.1786","6.7111"
"","4.5400","23.1689","211.5153","6.7408"
"","4.5600","23.1992","211.8956","6.7712"
"","4.5800","23.2297","212.2583","6.8016"
"","4.6000","23.2600","212.6263","6.8319"
"","4.6200","23.2896","212.9451","6.8615"
"","4.6400","23.3189","213.2442","6.8908"
"","4.6600","23.3487","213.6039","6.9206"
"","4.6800","23.3790","213.9777","6.9509"
"","4.7000","23.4092","214.3241","6.9811"
"","4.7200","23.4396","214.6527","7.0115"
"","4.7400","23.4695","214.8513","7.0414"
"","4.7600","23.4991","214.9968","7.0710"
"","4.7800","23.5290","215.2178","7.1009"
"","4.8000","23.5591","215.2950","7.1310"
"","4.8200","23.5892","215.3569","7.1611"
"","4.8400","23.6194","215.4275","7.1913"
"","4.8600","23.6497","215.3822","7.2216"
"","4.8800","23.6800","215.3565","7.2519"
"","4.9000","23.7099","215.4135","7.2818"
"","4.9200","23.7397","215.4284","7.3116"
"","4.9400","23.7695","215.3455","7.3414"
"","4.9600","23.7992","215.2654","7.3711"
"","4.9800","23.8293","215.2875","7.4012"
"","5.0000","23.8598","215.4319","7.4317"
"","5.0200","23.8900","215.6126","7.4619"
"","5.0400","23.9198","215.7341","7.4917"
"","5.0600","23.9496","215.8484","7.5215"
"","5.0800","23.9795","215.9482","7.5514"
"","5.1000","24.0097","216.0870","7.5816"
"","5.1200","24.0402","216.2338","7.6121"
"","5.1400","24.0704","216.3755","7.6423"
"","5.1600","24.0998","216.3991","7.6717"
"","5.1800","24.1292","216.4221","7.7011"
"","5.2000","24.1594","216.5646","7.7313"
"","5.2200","24.1898","216.7539","7.7617"
"","5.2400","24.2199","216.9095","7.7918"
"","5.2600","24.2498","216.9512","7.8217"
"","5.2800","24.2796","217.0398","7.8515"
"","5.3000","24.3095","217.2459","7.8814"
"","5.3200","24.3395","217.4895","7.9114"
"","5.3400","24.3696","217.6918","7.9415"
"","5.3600","24.3991","217.8134","7.9710"
"","5.3800","24.4289","217.9680","8.0008"
"","5.4000","24.4594","218.1342","8.0313"
"","5.4200","24.4896","218.2817","8.0615"
"","5.4400","24.5196","218.4525","8.0915"
"","5.4600","24.5495","218.6361","8.1214"
"","5.4800","24.5792","218.4758","8.1511"
"","5.5000","24.6090","218.1912","8.1809"
"","5.5200","24.6394","218.1285","8.2113"
"","5.5400","24.6700","217.9697","8.2419"
"","5.5600","24.6998","217.6633","8.2717"
"","5.5800","24.7294","217.5542","8.3013"
"","5.6000","24.7597","217.6078","8.3316"
"","5.6200","24.7896","217.6524","8.3615"
"","5.6400","24.8192","217.6841","8.3911"
"","5.6600","24.8492","217.7846","8.4211"
"","5.6800","24.8795","217.8758","8.4514"
"","5.7000","24.9095","217.7284","8.4814"
"","5.7200","24.9396","217.6097","8.5115"
"","5.7400","24.9697","217.5774","8.5416"
"","5.7600","24.9994","217.4982","8.5713"
"","5.7800","25.0289","217.4297","8.6008"
"","5.8000","25.0590","217.3790","8.6309"
"","5.8200","25.0896","217.2853","8.6615"
"","5.8400","25.1198","217.2167","8.6917"
"","5.8600","25.1498","217.1983","8.7217"
"","5.8800","25.1794","217.1050","8.7514"
"","5.9000","25.2090","217.0041","8.7809"
"","5.9200","25.2390","217.0043","8.8109"
"","5.9400","25.2694","217.0483","8.8413"
"","5.9600","25.2996","217.0579","8.8715"
"","5.9800","25.3294","217.0292","8.9013"
"","6.0000","25.3593","216.9839","8.9312"
"","6.0200","25.3893","216.8989","8.9612"
"","6.0400","25.4195","216.8118","8.9914"
"","6.0600","25.4500","216.7883","9.0219"
"","6.0800","25.4801","216.7718","9.0520"
"","6.1000","25.5096","216.7073","9.0815"
"","6.1200","25.5393","216.6833","9.1112"
"","6.1400","25.5699","216.7296","9.1418"
"","6.1600","25.6001","216.7439","9.1720"
"","6.1800","25.6291","216.6773","9.2010"
"","6.2000","25.6585","216.6450","9.2304"
"","6.2200","25.6889","216.6656","9.2608"
"","6.2400","25.7197","216.6882","9.2916"
"","6.2600","25.7502","216.6470","9.3221"
"","6.2800","25.7800","216.4771","9.3519"
"","6.3000","25.8093","216.2616","9.3812"
"","6.3200","25.8390","216.1039","9.4109"
"","6.3400","25.8693","216.0272","9.4412"
"","6.3600","25.8996","215.9703","9.4715"
"","6.3800","25.9297","215.9086","9.5016"
"","6.4000","25.9596","215.8316","9.5316"
"","6.4200","25.9893","215.6944","9.5612"
"","6.4400","26.0191","215.5952","9.5910"
"","6.4600","26.0492","215.5722","9.6211"
"","6.4800","26.0793","215.5967","9.6512"
"","6.5000","26.1093","215.6253","9.6812"
"","6.5200","26.1396","215.6739","9.7115"
"","6.5400","26.1700","215.7456","9.7419"
"","6.5600","26.2001","215.7852","9.7720"
"","6.5800","26.2298","215.7832","9.8017"
"","6.6000","26.2594","215.7413","9.8313"
"","6.6200","26.2889","215.7041","9.8608"
"","6.6400","26.3191","215.7384","9.8910"
"","6.6600","26.3498","215.8236","9.9218"
"","6.6800","26.3802","215.8609","9.9521"
"","6.7000","26.4101","215.8021","9.9820"
"","6.7200","26.4397","215.7272","10.0116"
"","6.7400","26.4692","215.6765","10.0411"
"","6.7600","26.4991","215.6838","10.0710"
"","6.7800","26.5294","215.7271","10.1013"
"","6.8000","26.5597","215.7651","10.1316"
"","6.8200","26.5894","215.7497","10.1613"
"","6.8400","26.6189","215.6664","10.1908"
"","6.8600","26.6492","215.5967","10.2211"
"","6.8800","26.6796","215.5026","10.2515"
"","6.9000","26.7098","215.2451","10.2817"
"","6.9200","26.7397","214.5583","10.3116"
"","6.9400","26.7696","214.0101","10.3415"
"","6.9600","26.7996","213.6795","10.3715"
"","6.9800","26.8294","213.3767","10.4013"
"","7.0000","26.8594","213.1373","10.4313"
"","7.0200","26.8890","212.9506","10.4609"
"","7.0400","26.9185","212.8242","10.4904"
"","7.0600","26.9489","212.7952","10.5209"
"","7.0800","26.9796","212.7645","10.5515"
"","7.1000","27.0099","212.6749","10.5818"
"","7.1200","27.0398","212.5440","10.6117"
"","7.1400","27.0695","212.4109","10.6414"
"","7.1600","27.0991","212.2881","10.6710"
"","7.1800","27.1293","212.2326","10.7012"
"","7.2000","27.1596","212.2132","10.7315"
"","7.2200","27.1895","212.1609","10.7614"
"","7.2400","27.2191","212.0916","10.7910"
"","7.2600","27.2493","212.0649","10.8212"
"","7.2800","27.2797","212.0161","10.8516"
"","7.3000","27.3093","211.9013","10.8812"
"","7.3200","27.3392","211.7917","10.9112"
"","7.3400","27.3696","211.7081","10.9415"
"","7.3600","27.3996","211.6222","10.9715"
"","7.3800","27.4297","211.5655","11.0016"
"","7.4000","27.4600","211.5217","11.0319"
"","7.4200","27.4899","211.4431","11.0618"
"","7.4400","27.5194","211.3280","11.0913"
"","7.4600","27.5492","211.2225","11.1212"
"","7.4800","27.5797","211.1171","11.1516"
"","7.5000","27.6100","211.0150","11.1819"
"","7.5200","27.6401","210.8627","11.2120"
"","7.5400","27.6700","210.6661","11.2419"
"","7.5600","27.6995","210.4687","11.2714"
"","7.5800","27.7292","210.2655","11.3011"
"","7.6000","27.7594","210.0941","11.3313"
"","7.6200","27.7898","209.9478","11.3617"
"","7.6400","27.8196","209.7695","11.3915"
"","7.6600","27.8493","209.5782","11.4212"
"","7.6800","27.8793","209.4057","11.4512"
"","7.7000","27.9095","209.2614","11.4814"
"","7.7200","27.9400","209.1387","11.5119"
"","7.7400","27.9702","208.9870","11.5421"
"","7.7600","27.9998","208.7711","11.5717"
"","7.7800","28.0294","208.5668","11.6013"
"","7.8000","28.0597","208.3914","11.6317"
"","7.8200","28.0899","208.2177","11.6618"
"","7.8400","28.1195","208.0226","11.6914"
"","7.8600","28.1488","207.8100","11.7207"
"","7.8800","28.1787","207.5426","11.7506"
"","7.9000","28.2093","207.2535","11.7812"
"","7.9200","28.2398","207.0208","11.8117"
"","7.9400","28.2701","206.8324","11.8420"
"","7.9600","28.2996","206.6233","11.8715"
"","7.9800","28.3289","206.4174","11.9008"
"","8.0000","28.3589","206.2458","11.9308"
"","8.0200","28.3891","206.0868","11.9610"
"","8.0400","28.4192","205.9270","11.9911"
"","8.0600","28.4495","205.7730","12.0214"
"","8.0800","28.4796","205.5434","12.0515"
"","8.1000","28.5094","205.2483","12.0813"
"","8.1200","28.5393","204.9815","12.1112"
"","8.1400","28.5694","204.7366","12.1413"
"","8.1600","28.5995","204.4999","12.1714"
"","8.1800","28.6296","204.2844","12.2015"
"","8.2000","28.6598","204.0923","12.2317"
"","8.2200","28.6901","203.8733","12.2620"
"","8.2400","28.7200","203.5587","12.2919"
"","8.2600","28.7498","203.1786","12.3217"
"","8.2800","28.7794","202.8069","12.3513"
"","8.3000","28.8093","202.5044","12.3812"
"","8.3200","28.8398","202.2611","12.4117"
"","8.3400","28.8701","202.0136","12.4420"
"","8.3600","28.9000","201.7415","12.4719"
"","8.3800","28.9297","201.4589","12.5016"
"","8.4000","28.9595","201.2205","12.5314"
"","8.4200","28.9895","201.0302","12.5614"
"","8.4400","29.0197","200.8468","12.5916"
"","8.4600","29.0501","200.6409","12.6220"
"","8.4800","29.0800","200.3955","12.6519"
"","8.5000","29.1094","200.1334","12.6813"
"","8.5200","29.1393","199.9204","12.7112"
"","8.5400","29.1696","199.7394","12.7415"
"","8.5600","29.1999","199.5296","12.7718"
"","8.5800","29.2295","199.2316","12.8014"
"","8.6000","29.2594","198.9339","12.8313"
"","8.6200","29.2896","198.6584","12.8615"
"","8.6400","29.3196","198.4121","12.8915"
"","8.6600","29.3497","198.1803","12.9216"
"","8.6800","29.3796","197.9211","12.9515"
"","8.7000","29.4091","197.6382","12.9810"
"","8.7200","29.4392","197.3816","13.0111"
"","8.7400","29.4698","197.1593","13.0417"
"","8.7600","29.4999","196.9134","13.0718"
"","8.7800","29.5298","196.6584","13.1017"
"","8.8000","29.5596","196.4122","13.1315"
"","8.8200","29.5894","196.1413","13.1613"
"","8.8400","29.6193","195.8429","13.1912"
"","8.8600","29.6497","195.5108","13.2216"
"","8.8800","29.6797","195.0509","13.2516"
"","8.9000","29.7092","194.4385","13.2811"
"","8.9200","29.7392","193.9184","13.3111"
"","8.9400","29.7696","193.4997","13.3415"
"","8.9600","29.7993","193.1097","13.3712"
"","8.9800","29.8291","192.7866","13.4010"
"","9.0000","29.8592","192.5356","13.4311"
"","9.0200","29.8894","192.2880","13.4614"
"","9.0400","29.9196","191.9915","13.4915"
"","9.0600","29.9498","191.6828","13.5217"
"","9.0800","29.9799","191.3243","13.5518"
"","9.1000","30.0093","190.9449","13.5812"
"","9.1200","30.0388","190.6201","13.6107"
"","9.1400","30.0690","190.3308","13.6409"
"","9.1600","30.0995","190.0248","13.6714"
"","9.1800","30.1300","189.7174","13.7019"
"","9.2000","30.1602","189.4192","13.7321"
"","9.2200","30.1898","189.1163","13.7617"
"","9.2400","30.2192","188.8563","13.7911"
"","9.2600","30.2493","188.6524","13.8212"
"","9.2800","30.2796","188.4572","13.8515"
"","9.3000","30.3096","188.2662","13.8815"
"","9.3200","30.3394","188.0673","13.9113"
"","9.3400","30.3693","187.8518","13.9412"
"","9.3600","30.3993","187.6052","13.9712"
"","9.3800","30.4295","187.3072","14.0014"
"","9.4000","30.4599","187.0421","14.0318"
"","9.4200","30.4898","186.7787","14.0617"
"","9.4400","30.5193","186.5316","14.0912"
"","9.4600","30.5494","186.3295","14.1213"
"","9.4800","30.5799","186.1352","14.1518"
"","9.5000","30.6097","185.8935","14.1816"
"","9.5200","30.6390","185.6399","14.2109"
"","9.5400","30.6687","185.4082","14.2406"
"","9.5600","30.6992","185.2104","14.2711"
"","9.5800","30.7299","185.0268","14.3018"
"","9.6000","30.7604","184.8150","14.3323"
"","9.6200","30.7898","184.5629","14.3617"
"","9.6400","30.8190","184.3214","14.3909"
"","9.6600","30.8489","184.1398","14.4208"
"","9.6800","30.8794","183.9730","14.4513"
"","9.7000","30.9095","183.6841","14.4814"
"","9.7200","30.9396","183.3703","14.5115"
"","9.7400","30.9697","183.1027","14.5416"
"","9.7600","30.9993","182.8608","14.5712"
"","9.7800","31.0292","182.6403","14.6011"
"","9.8000","31.0594","182.4341","14.6313"
"","9.8200","31.0896","182.2315","14.6615"
"","9.8400","31.1196","182.0063","14.6915"
"","9.8600","31.1495","181.7849","14.7214"
"","9.8800","31.1795","181.5411","14.7514"
"","9.9000","31.2094","181.2246","14.7813"
"","9.9200","31.2395","180.8148","14.8114"
"","9.9400","31.2695","180.3827","14.8414"
"","9.9600","31.2994","179.9726","14.8713"
"","9.9800","31.3298","179.6001","14.9017"
"","10.0000","31.3602","179.2151","14.9321"
"","10.0200","31.3901","178.7929","14.9620"
"","10.0400","31.4197","178.4079","14.9916"
"","10.0600","31.4496","178.0606","15.0215"
"","10.0800","31.4794","177.7194","15.0513"
"","10.1000","31.5092","177.4180","15.0811"
"","10.1200","31.5395","177.1693","15.1114"
"","10.1400","31.5695","176.9150","15.1414"
"","10.1600","31.5992","176.6567","15.1711"
"","10.1800","31.6290","176.4030","15.2009"
"","10.2000","31.6593","176.1535","15.2312"
"","10.2200","31.6897","175.9167","15.2616"
"","10.2400","31.7194","175.6634","15.2913"
"","10.2600","31.7489","175.4361","15.3208"
"","10.2800","31.7788","175.2340","15.3507"
"","10.3000","31.8089","175.0224","15.3808"
"","10.3200","31.8391","174.7901","15.4110"
"","10.3400","31.8695","174.5821","15.4414"
"","10.3600","31.8995","174.3599","15.4714"
"","10.3800","31.9294","174.1197","15.5013"
"","10.4000","31.9600","173.8874","15.5319"
"","10.4200","31.9903","173.6222","15.5622"
"","10.4400","32.0201","173.3155","15.5920"
"","10.4600","32.0497","173.0353","15.6216"
"","10.4800","32.0795","172.7877","15.6514"
"","10.5000","32.1095","172.5341","15.6814"
"","10.5200","32.1399","172.2931","15.7118"
"","10.5400","32.1704","172.0590","15.7423"
"","10.5600","32.2000","171.7895","15.7719"
"","10.5800","32.2295","171.5477","15.8014"
"","10.6000","32.2597","171.3512","15.8316"
"","10.6200","32.2899","171.1524","15.8618"
"","10.6400","32.3195","170.9507","15.8914"
"","10.6600","32.3493","170.7741","15.9212"
"","10.6800","32.3794","170.6121","15.9513"
"","10.7000","32.4093","170.3879","15.9812"
"","10.7200","32.4397","170.1489","16.0116"
"","10.7400","32.4700","169.9307","16.0419"
"","10.7600","32.4995","169.7056","16.0714"
"","10.7800","32.5289","169.5198","16.1008"
"","10.8000","32.5592","169.4002","16.1311"
"","10.8200","32.5897","169.2897","16.1616"
"","10.8400","32.6198","169.1623","16.1917"
