Results Table 1
,Genotype,Plant Number,Plot Number,Whorl Number (use field-based numbering - top down),Root Sample Number,Vertical Specimen Diameter,Horizontal Specimen Diameter,Specimen Length,Force at Break (Standard),Displacement at Break (Standard),Flexure displacement at Break (Standard),Maximum Force,Flexure displacement at Maximum Force,Maximum Slope (Automatic)
,,,,,,(mm),(mm),(mm),(N),(mm),(mm),(N),(mm),(N/mm)
"1","CML258","7","234","","","26.48","30.26","300.00","524.57","12.49","4.90","524.57","4.90","144.45"
"2","CML258","7","234","","","26.48","30.26","300.00","523.75","5.32","4.74","523.75","4.74","146.35"
"3","CML258","3","234","","","23.68","27.92","300.00","187.65","30.86","29.85","366.10","7.38","111.39"
"4","CML258","8","234","","","23.31","26.82","300.00","156.85","30.93","29.87","350.65","7.67","110.57"
"5","CML258","10","234","","","24.55","28.01","300.00","242.61","29.69","29.93","364.89","8.06","108.74"
"6","CML258","12","234","","","21.38","25.14","300.00","118.95","32.45","29.87","284.30","7.43","93.55"
"7","CML258","9","234","","","23.61","26.66","300.00","158.14","30.20","29.87","304.88","6.74","101.35"
"8","CML258","5","234","","","22.74","26.80","300.00","151.05","30.73","29.87","318.16","7.25","101.24"
"9","CML258","2","234","","","21.75","24.62","300.00","119.52","32.39","29.87","277.88","5.93","100.48"
"10","CML258","4","234","","","19.04","21.93","300.00","94.28","35.20","29.87","169.88","7.22","47.67"
"11","CML258","11","234","","","17.79","20.00","300.00","51.43","36.00","29.87","131.91","4.46","52.03"
"12","CML258","1","234","","","27.23","31.28","300.00","524.05","3.81","5.04","524.05","5.04","151.23"
"13","CML258","1","236","","","28.32","32.83","300.00","522.21","0.75","4.43","522.21","4.43","148.81"
"14","CML258","2","236","","","21.98","25.89","300.00","158.66","32.83","29.87","340.29","6.71","110.82"
"15","CML258","3","236","","","23.67","28.13","300.00","230.52","29.41","29.87","389.39","8.24","105.04"
"16","CML258","4","236","","","22.67","25.44","300.00","216.01","32.47","30.00","372.89","7.85","96.64"
"17","CML258","5","236","","","21.84","24.83","300.00","137.23","31.93","29.87","322.60","7.34","94.78"
"18","CML258","7","236","","","24.84","29.71","300.00","524.11","4.89","5.99","524.11","5.99","147.94"

1,Time,Displacement,Force,Flexure displacement
"","8.4200","12.3170","323.7010","12.5616"
"","8.4400","12.3472","323.9189","12.5918"
"","8.4600","12.3774","324.1401","12.6220"
"","8.4800","12.4069","324.2725","12.6514"
"","8.5000","12.4360","324.3872","12.6806"
"","8.5200","12.4661","324.6056","12.7106"
"","8.5400","12.4968","324.8253","12.7413"
"","8.5600","12.5271","324.8745","12.7716"
"","8.5800","12.5571","324.8853","12.8017"
"","8.6000","12.5869","324.8820","12.8315"
"","8.6200","12.6166","324.9027","12.8611"
"","8.6400","12.6465","324.9821","12.8911"
"","8.6600","12.6769","325.0618","12.9214"
"","8.6800","12.7069","325.0699","12.9515"
"","8.7000","12.7365","324.9884","12.9810"
"","8.7200","12.7663","324.9237","13.0108"
"","8.7400","12.7965","324.8848","13.0410"
"","8.7600","12.8266","324.7862","13.0712"
"","8.7800","12.8572","324.7036","13.1018"
"","8.8000","12.8876","324.5816","13.1321"
"","8.8200","12.9174","324.4166","13.1619"
"","8.8400","12.9471","324.2520","13.1917"
"","8.8600","12.9772","324.0941","13.2217"
"","8.8800","13.0072","323.9067","13.2518"
"","8.9000","13.0367","323.6486","13.2813"
"","8.9200","13.0664","323.3862","13.3110"
"","8.9400","13.0966","323.1563","13.3412"
"","8.9600","13.1270","322.8723","13.3715"
"","8.9800","13.1572","322.5818","13.4017"
"","9.0000","13.1871","322.3239","13.4317"
"","9.0200","13.2171","322.0529","13.4616"
"","9.0400","13.2469","321.7430","13.4915"
"","9.0600","13.2771","321.5011","13.5216"
"","9.0800","13.3070","321.2662","13.5516"
"","9.1000","13.3366","321.0039","13.5812"
"","9.1200","13.3661","320.7066","13.6107"
"","9.1400","13.3959","320.4143","13.6405"
"","9.1600","13.4262","320.1898","13.6707"
"","9.1800","13.4567","319.9896","13.7013"
"","9.2000","13.4873","319.7616","13.7319"
"","9.2200","13.5172","319.4451","13.7618"
"","9.2400","13.5469","319.0365","13.7915"
"","9.2600","13.5773","318.7031","13.8219"
"","9.2800","13.6076","318.3524","13.8521"
"","9.3000","13.6372","317.8960","13.8817"
"","9.3200","13.6667","317.4167","13.9112"
"","9.3400","13.6967","317.0049","13.9412"
"","9.3600","13.7266","316.6370","13.9711"
"","9.3800","13.7566","316.3096","14.0012"
"","9.4000","13.7871","316.0458","14.0317"
"","9.4200","13.8174","315.7773","14.0619"
"","9.4400","13.8475","315.5287","14.0920"
"","9.4600","13.8775","315.2931","14.1221"
"","9.4800","13.9074","315.0222","14.1520"
"","9.5000","13.9372","314.7489","14.1817"
"","9.5200","13.9668","314.4621","14.2114"
"","9.5400","13.9964","314.2216","14.2410"
"","9.5600","14.0263","314.0180","14.2709"
"","9.5800","14.0570","313.8525","14.3016"
"","9.6000","14.0876","313.5084","14.3322"
"","9.6200","14.1175","313.0877","14.3620"
"","9.6400","14.1471","312.7257","14.3916"
"","9.6600","14.1771","312.4856","14.4216"
"","9.6800","14.2074","312.2975","14.4519"
"","9.7000","14.2374","312.0465","14.4820"
"","9.7200","14.2673","311.7232","14.5119"
"","9.7400","14.2968","311.3414","14.5413"
"","9.7600","14.3262","311.0343","14.5708"
"","9.7800","14.3564","310.8308","14.6009"
"","9.8000","14.3870","310.6675","14.6315"
"","9.8200","14.4175","310.4507","14.6620"
"","9.8400","14.4475","310.1353","14.6920"
"","9.8600","14.4771","309.7690","14.7217"
"","9.8800","14.5070","309.4357","14.7515"
"","9.9000","14.5372","309.1330","14.7817"
"","9.9200","14.5670","308.7978","14.8116"
"","9.9400","14.5962","308.4231","14.8408"
"","9.9600","14.6256","308.0964","14.8702"
"","9.9800","14.6561","307.8905","14.9006"
"","10.0000","14.6871","307.7052","14.9317"
"","10.0200","14.7176","307.4462","14.9621"
"","10.0400","14.7474","307.1178","14.9920"
"","10.0600","14.7773","306.7797","15.0218"
"","10.0800","14.8070","306.4188","15.0516"
"","10.1000","14.8371","306.0088","15.0817"
"","10.1200","14.8674","305.5403","15.1120"
"","10.1400","14.8973","305.0270","15.1418"
"","10.1600","14.9265","304.4877","15.1711"
"","10.1800","14.9563","304.0562","15.2009"
"","10.2000","14.9868","303.4821","15.2313"
"","10.2200","15.0169","302.1121","15.2615"
"","10.2400","15.0472","300.8253","15.2918"
"","10.2600","15.0775","300.0145","15.3220"
"","10.2800","15.1074","299.4745","15.3520"
"","10.3000","15.1373","299.0196","15.3818"
"","10.3200","15.1673","298.5918","15.4119"
"","10.3400","15.1972","298.1657","15.4418"
"","10.3600","15.2265","297.7012","15.4711"
"","10.3800","15.2565","297.2821","15.5010"
"","10.4000","15.2871","296.9246","15.5317"
"","10.4200","15.3174","296.5262","15.5620"
"","10.4400","15.3474","296.1340","15.5920"
"","10.4600","15.3776","295.7802","15.6221"
"","10.4800","15.4074","295.3904","15.6520"
"","10.5000","15.4371","295.0605","15.6816"
"","10.5200","15.4674","294.8477","15.7120"
"","10.5400","15.4977","294.6058","15.7422"
"","10.5600","15.5273","294.2642","15.7718"
"","10.5800","15.5567","293.9141","15.8012"
"","10.6000","15.5866","293.6159","15.8312"
"","10.6200","15.6171","293.3536","15.8616"
"","10.6400","15.6475","293.0779","15.8921"
"","10.6600","15.6779","292.7911","15.9224"
"","10.6800","15.7076","292.4388","15.9522"
"","10.7000","15.7369","292.0201","15.9814"
"","10.7200","15.7666","291.6597","16.0112"
"","10.7400","15.7967","291.3247","16.0413"
"","10.7600","15.8264","290.9593","16.0710"
"","10.7800","15.8560","290.5770","16.1005"
"","10.8000","15.8860","290.2408","16.1305"
"","10.8200","15.9164","289.9393","16.1609"
"","10.8400","15.9467","289.6382","16.1913"
"","10.8600","15.9772","289.3369","16.2218"
"","10.8800","16.0075","289.0214","16.2521"
"","10.9000","16.0373","288.6697","16.2818"
"","10.9200","16.0672","288.3466","16.3117"
"","10.9400","16.0974","288.0572","16.3419"
"","10.9600","16.1272","287.7225","16.3717"
"","10.9800","16.1566","287.3618","16.4011"
"","11.0000","16.1863","287.0370","16.4309"
"","11.0200","16.2165","286.7343","16.4611"
"","11.0400","16.2470","286.4586","16.4916"
"","11.0600","16.2774","286.1866","16.5219"
"","11.0800","16.3074","285.9083","16.5520"
"","11.1000","16.3372","285.5936","16.5818"
"","11.1200","16.3669","285.2819","16.6115"
"","11.1400","16.3968","284.9941","16.6413"
"","11.1600","16.4267","284.6866","16.6712"
"","11.1800","16.4568","284.3618","16.7014"
"","11.2000","16.4868","283.9954","16.7313"
"","11.2200","16.5167","283.6071","16.7612"
"","11.2400","16.5471","283.2598","16.7917"
"","11.2600","16.5778","282.8925","16.8223"
"","11.2800","16.6079","282.4724","16.8524"
"","11.3000","16.6375","282.0155","16.8820"
"","11.3200","16.6673","281.5573","16.9118"
"","11.3400","16.6973","281.1030","16.9418"
"","11.3600","16.7274","280.6545","16.9719"
"","11.3800","16.7575","280.2354","17.0021"
"","11.4000","16.7874","279.7962","17.0319"
"","11.4200","16.8169","279.2899","17.0614"
"","11.4400","16.8467","278.7779","17.0913"
"","11.4600","16.8769","278.2964","17.1215"
"","11.4800","16.9072","277.8665","17.1518"
"","11.5000","16.9374","277.4709","17.1819"
"","11.5200","16.9673","277.0320","17.2118"
"","11.5400","16.9968","276.5433","17.2414"
"","11.5600","17.0266","276.0413","17.2712"
"","11.5800","17.0567","275.5311","17.3013"
"","11.6000","17.0866","275.0595","17.3312"
"","11.6200","17.1161","274.6547","17.3607"
"","11.6400","17.1461","274.3818","17.3906"
"","11.6600","17.1768","274.2326","17.4214"
"","11.6800","17.2072","274.0472","17.4517"
"","11.7000","17.2372","273.8552","17.4818"
"","11.7200","17.2671","273.6800","17.5117"
"","11.7400","17.2971","273.5458","17.5417"
"","11.7600","17.3271","273.4299","17.5716"
"","11.7800","17.3571","273.3432","17.6017"
"","11.8000","17.3872","273.2584","17.6318"
"","11.8200","17.4166","273.0916","17.6612"
"","11.8400","17.4459","272.9486","17.6904"
"","11.8600","17.4762","272.9193","17.7208"
"","11.8800","17.5068","272.8698","17.7513"
"","11.9000","17.5371","272.7730","17.7817"
"","11.9200","17.5674","272.6779","17.8119"
"","11.9400","17.5971","272.5556","17.8416"
"","11.9600","17.6265","272.4555","17.8711"
"","11.9800","17.6567","272.4439","17.9013"
"","12.0000","17.6871","272.4215","17.9317"
"","12.0200","17.7169","272.3188","17.9614"
"","12.0400","17.7465","272.2054","17.9911"
"","12.0600","17.7769","272.1498","18.0214"
"","12.0800","17.8071","272.0705","18.0516"
"","12.1000","17.8370","271.9733","18.0816"
"","12.1200","17.8674","271.9471","18.1120"
"","12.1400","17.8977","271.9044","18.1423"
"","12.1600","17.9272","271.7990","18.1718"
"","12.1800","17.9570","271.7563","18.2016"
"","12.2000","17.9873","271.7645","18.2318"
"","12.2200","18.0173","271.7455","18.2618"
"","12.2400","18.0467","271.6802","18.2912"
"","12.2600","18.0763","271.6401","18.3209"
"","12.2800","18.1066","271.6291","18.3512"
"","12.3000","18.1370","271.6094","18.3815"
"","12.3200","18.1673","271.5868","18.4119"
"","12.3400","18.1974","271.5291","18.4420"
"","12.3600","18.2272","271.4471","18.4717"
"","12.3800","18.2570","271.3838","18.5016"
"","12.4000","18.2869","271.3315","18.5314"
"","12.4200","18.3166","271.2678","18.5612"
"","12.4400","18.3464","271.1810","18.5910"
"","12.4600","18.3764","271.0739","18.6209"
"","12.4800","18.4065","270.9624","18.6511"
"","12.5000","18.4369","270.8457","18.6814"
"","12.5200","18.4671","270.7171","18.7117"
"","12.5400","18.4973","270.6034","18.7418"
"","12.5600","18.5270","270.4868","18.7715"
"","12.5800","18.5567","270.4053","18.8012"
"","12.6000","18.5871","270.3878","18.8316"
"","12.6200","18.6173","270.3194","18.8618"
"","12.6400","18.6469","270.1763","18.8914"
"","12.6600","18.6765","270.0423","18.9210"
"","12.6800","18.7064","269.9196","18.9509"
"","12.7000","18.7366","269.8210","18.9811"
"","12.7200","18.7670","269.7216","19.0115"
"","12.7400","18.7973","269.6082","19.0419"
"","12.7600","18.8272","269.4649","19.0718"
"","12.7800","18.8571","269.3334","19.1017"
"","12.8000","18.8872","269.2424","19.1318"
"","12.8200","18.9171","269.1548","19.1617"
"","12.8400","18.9470","269.0736","19.1916"
"","12.8600","18.9769","268.9850","19.2215"
"","12.8800","19.0067","268.9135","19.2512"
"","12.9000","19.0365","268.8787","19.2811"
"","12.9200","19.0669","268.8914","19.3115"
"","12.9400","19.0972","268.8862","19.3418"
"","12.9600","19.1270","268.8102","19.3716"
"","12.9800","19.1569","268.7376","19.4015"
"","13.0000","19.1869","268.6459","19.4315"
"","13.0200","19.2170","268.5389","19.4615"
"","13.0400","19.2469","268.3894","19.4915"
"","13.0600","19.2768","268.2225","19.5214"
"","13.0800","19.3064","268.0406","19.5509"
"","13.1000","19.3361","267.8857","19.5806"
"","13.1200","19.3664","267.7966","19.6110"
"","13.1400","19.3968","267.6661","19.6414"
"","13.1600","19.4269","267.4903","19.6715"
"","13.1800","19.4571","267.3298","19.7016"
"","13.2000","19.4872","267.1869","19.7318"
"","13.2200","19.5173","267.0448","19.7619"
"","13.2400","19.5475","266.6505","19.7920"
"","13.2600","19.5775","266.2756","19.8221"
"","13.2800","19.6069","265.9997","19.8514"
"","13.3000","19.6363","265.8798","19.8809"
"","13.3200","19.6669","265.8713","19.9115"
"","13.3400","19.6976","265.8022","19.9421"
"","13.3600","19.7277","265.6412","19.9722"
"","13.3800","19.7572","265.4453","20.0017"
"","13.4000","19.7869","265.2972","20.0314"
"","13.4200","19.8169","265.1913","20.0614"
"","13.4400","19.8471","265.0869","20.0916"
"","13.4600","19.8772","264.9822","20.1217"
"","13.4800","19.9068","264.8535","20.1514"
"","13.5000","19.9362","264.7152","20.1807"
"","13.5200","19.9662","264.6114","20.2108"
"","13.5400","19.9966","264.5054","20.2412"
"","13.5600","20.0268","264.3824","20.2713"
"","13.5800","20.0574","264.2935","20.3019"
"","13.6000","20.0877","264.1244","20.3323"
"","13.6200","20.1174","263.8698","20.3619"
"","13.6400","20.1472","263.6592","20.3918"
"","13.6600","20.1773","263.4865","20.4219"
"","13.6800","20.2072","263.2902","20.4517"
"","13.7000","20.2366","263.1001","20.4811"
"","13.7200","20.2667","262.9925","20.5113"
"","13.7400","20.2974","262.8858","20.5420"
"","13.7600","20.3272","262.6492","20.5718"
"","13.7800","20.3571","262.4398","20.6016"
"","13.8000","20.3873","262.2992","20.6319"
"","13.8200","20.4171","262.1220","20.6616"
"","13.8400","20.4467","261.9774","20.6912"
"","13.8600","20.4768","261.9029","20.7213"
"","13.8800","20.5069","261.8299","20.7515"
"","13.9000","20.5367","261.7354","20.7813"
"","13.9200","20.5664","261.6236","20.8109"
"","13.9400","20.5963","261.5017","20.8409"
"","13.9600","20.6269","261.4038","20.8714"
"","13.9800","20.6576","261.3027","20.9022"
"","14.0000","20.6879","261.1535","20.9324"
"","14.0200","20.7176","260.9627","20.9621"
"","14.0400","20.7472","260.7982","20.9918"
"","14.0600","20.7772","260.6873","21.0218"
"","14.0800","20.8069","260.5615","21.0514"
"","14.1000","20.8364","260.4485","21.0810"
"","14.1200","20.8664","260.3657","21.1109"
"","14.1400","20.8964","260.2856","21.1410"
"","14.1600","20.9265","260.2326","21.1710"
"","14.1800","20.9568","260.2026","21.2014"
"","14.2000","20.9874","260.1725","21.2319"
"","14.2200","21.0173","260.0669","21.2618"
"","14.2400","21.0469","259.9611","21.2914"
"","14.2600","21.0770","259.9303","21.3216"
"","14.2800","21.1073","259.9157","21.3518"
"","14.3000","21.1369","259.8512","21.3815"
"","14.3200","21.1663","259.7879","21.4108"
"","14.3400","21.1962","259.7965","21.4407"
"","14.3600","21.2267","259.8478","21.4713"
"","14.3800","21.2573","259.8384","21.5019"
"","14.4000","21.2876","259.7802","21.5321"
"","14.4200","21.3174","259.7009","21.5619"
"","14.4400","21.3471","259.6352","21.5916"
"","14.4600","21.3772","259.5996","21.6217"
"","14.4800","21.4072","259.5313","21.6518"
"","14.5000","21.4371","259.4431","21.6816"
"","14.5200","21.4669","259.3637","21.7114"
"","14.5400","21.4967","259.2899","21.7412"
"","14.5600","21.5266","259.2359","21.7711"
"","14.5800","21.5571","259.2367","21.8017"
"","14.6000","21.5875","259.2027","21.8321"
"","14.6200","21.6173","259.0967","21.8619"
"","14.6400","21.6469","258.9776","21.8915"
"","14.6600","21.6768","258.8818","21.9214"
"","14.6800","21.7069","258.8015","21.9514"
"","14.7000","21.7369","258.7239","21.9815"
"","14.7200","21.7671","258.6455","22.0117"
"","14.7400","21.7969","258.5368","22.0415"
"","14.7600","21.8267","258.4300","22.0713"
"","14.7800","21.8569","258.3167","22.1014"
"","14.8000","21.8871","258.1771","22.1316"
"","14.8200","21.9171","258.0223","22.1617"
"","14.8400","21.9473","257.9100","22.1918"
"","14.8600","21.9774","257.7932","22.2220"
"","14.8800","22.0072","257.6450","22.2518"
"","14.9000","22.0370","257.5174","22.2816"
"","14.9200","22.0671","257.4241","22.3117"
"","14.9400","22.0968","257.2754","22.3414"
"","14.9600","22.1263","257.0432","22.3709"
"","14.9800","22.1564","256.8486","22.4010"
"","15.0000","22.1872","256.7370","22.4318"
"","15.0200","22.2176","256.5806","22.4622"
"","15.0400","22.2474","256.3660","22.4920"
"","15.0600","22.2771","256.1438","22.5216"
"","15.0800","22.3068","255.9442","22.5513"
"","15.1000","22.3368","255.7750","22.5814"
"","15.1200","22.3670","255.6451","22.6115"
"","15.1400","22.3970","255.5204","22.6416"
"","15.1600","22.4266","255.3770","22.6712"
"","15.1800","22.4564","255.2655","22.7009"
"","15.2000","22.4868","255.1199","22.7313"
"","15.2200","22.5170","254.8516","22.7616"
"","15.2400","22.5474","254.6439","22.7919"
"","15.2600","22.5775","254.4613","22.8221"
"","15.2800","22.6072","254.2478","22.8517"
"","15.3000","22.6369","254.0989","22.8814"
"","15.3200","22.6669","254.0127","22.9115"
"","15.3400","22.6970","253.9042","22.9415"
"","15.3600","22.7264","253.7184","22.9710"
"","15.3800","22.7561","253.5738","23.0006"
"","15.4000","22.7866","253.5109","23.0312"
"","15.4200","22.8171","253.4056","23.0616"
"","15.4400","22.8472","253.2868","23.0918"
"","15.4600","22.8775","253.1985","23.1220"
"","15.4800","22.9074","253.0768","23.1519"
"","15.5000","22.9369","252.9179","23.1815"
"","15.5200","22.9670","252.8224","23.2116"
"","15.5400","22.9972","252.6961","23.2418"
"","15.5600","23.0270","252.5206","23.2715"
"","15.5800","23.0567","252.3651","23.3013"
"","15.6000","23.0867","252.2314","23.3312"
"","15.6200","23.1169","252.1381","23.3615"
"","15.6400","23.1472","252.0386","23.3917"
"","15.6600","23.1777","251.9671","23.4222"
"","15.6800","23.2078","251.8801","23.4524"
"","15.7000","23.2374","251.7688","23.4819"
"","15.7200","23.2673","251.7002","23.5119"
"","15.7400","23.2972","251.5988","23.5418"
"","15.7600","23.3267","251.4283","23.5713"
"","15.7800","23.3562","251.2807","23.6007"
"","15.8000","23.3862","251.2186","23.6308"
"","15.8200","23.4167","251.1827","23.6613"
"","15.8400","23.4472","251.1165","23.6917"
"","15.8600","23.4773","251.0151","23.7219"
"","15.8800","23.5072","250.8687","23.7517"
"","15.9000","23.5369","250.7022","23.7814"
"","15.9200","23.5668","250.5764","23.8113"
"","15.9400","23.5971","250.5279","23.8417"
"","15.9600","23.6274","250.4706","23.8719"
"","15.9800","23.6572","250.3656","23.9017"
"","16.0000","23.6867","250.2394","23.9312"
"","16.0200","23.7164","250.1678","23.9610"
"","16.0400","23.7470","250.0566","23.9915"
"","16.0600","23.7775","249.8341","24.0220"
"","16.0800","23.8076","249.5372","24.0522"
"","16.1000","23.8374","249.2449","24.0819"
"","16.1200","23.8673","249.0034","24.1118"
"","16.1400","23.8972","248.7712","24.1417"
"","16.1600","23.9267","248.5153","24.1713"
"","16.1800","23.9564","248.2545","24.2010"
"","16.2000","23.9862","247.9884","24.2308"
"","16.2200","24.0163","247.7418","24.2608"
"","16.2400","24.0467","247.5653","24.2913"
"","16.2600","24.0773","247.4091","24.3218"
"","16.2800","24.1075","247.1808","24.3520"
"","16.3000","24.1372","246.8963","24.3817"
"","16.3200","24.1667","246.6376","24.4112"
"","16.3400","24.1965","246.4180","24.4410"
"","16.3600","24.2267","246.0732","24.4712"
"","16.3800","24.2570","245.7583","24.5015"
"","16.4000","24.2868","245.4825","24.5314"
"","16.4200","24.3164","245.2829","24.5610"
"","16.4400","24.3465","245.1723","24.5910"
"","16.4600","24.3768","245.0806","24.6214"
"","16.4800","24.4070","244.9637","24.6516"
"","16.5000","24.4373","244.8675","24.6818"
"","16.5200","24.4677","244.8012","24.7122"
"","16.5400","24.4975","244.7032","24.7420"
"","16.5600","24.5270","244.6105","24.7715"
"","16.5800","24.5570","244.5454","24.8015"
"","16.6000","24.5871","244.4270","24.8316"
"","16.6200","24.6163","244.2269","24.8609"
"","16.6400","24.6459","244.1031","24.8905"
"","16.6600","24.6767","244.0947","24.9213"
"","16.6800","24.7074","244.0152","24.9520"
"","16.7000","24.7376","243.8423","24.9822"
"","16.7200","24.7675","243.6579","25.0120"
"","16.7400","24.7971","243.5000","25.0417"
"","16.7600","24.8268","243.3910","25.0713"
"","16.7800","24.8566","243.3375","25.1012"
"","16.8000","24.8867","243.3182","25.1313"
"","16.8200","24.9166","243.2351","25.1612"
"","16.8400","24.9462","243.1319","25.1908"
"","16.8600","24.9765","243.1132","25.2211"
"","16.8800","25.0071","243.0895","25.2517"
"","16.9000","25.0374","243.0559","25.2820"
"","16.9200","25.0677","243.0273","25.3122"
"","16.9400","25.0976","242.9591","25.3422"
"","16.9600","25.1271","242.8731","25.3717"
"","16.9800","25.1569","242.8474","25.4015"
"","17.0000","25.1870","242.8405","25.4316"
"","17.0200","25.2166","242.7492","25.4612"
"","17.0400","25.2461","242.6591","25.4906"
"","17.0600","25.2763","242.6744","25.5209"
"","17.0800","25.3071","242.7207","25.5516"
"","17.1000","25.3372","242.6983","25.5818"
"","17.1200","25.3670","242.6592","25.6116"
"","17.1400","25.3970","242.6500","25.6416"
"","17.1600","25.4270","242.6450","25.6715"
"","17.1800","25.4571","242.6802","25.7016"
"","17.2000","25.4873","242.6983","25.7319"
"","17.2200","25.5172","242.6433","25.7617"
"","17.2400","25.5465","242.5591","25.7911"
"","17.2600","25.5763","242.5469","25.8209"
"","17.2800","25.6064","242.5639","25.8510"
"","17.3000","25.6365","242.5707","25.8811"
"","17.3200","25.6670","242.6154","25.9115"
"","17.3400","25.6975","242.6330","25.9420"
"","17.3600","25.7275","242.5948","25.9720"
"","17.3800","25.7572","242.5585","26.0018"
"","17.4000","25.7871","242.5479","26.0317"
"","17.4200","25.8168","242.5180","26.0614"
"","17.4400","25.8464","242.4708","26.0910"
"","17.4600","25.8763","242.4555","26.1208"
"","17.4800","25.9065","242.4665","26.1510"
"","17.5000","25.9368","242.4389","26.1813"
"","17.5200","25.9671","242.2604","26.2116"
"","17.5400","25.9970","242.0251","26.2415"
"","17.5600","26.0264","241.8215","26.2710"
"","17.5800","26.0564","241.7095","26.3010"
"","17.6000","26.0867","241.6221","26.3313"
"","17.6200","26.1169","241.5356","26.3614"
"","17.6400","26.1473","241.4742","26.3918"
"","17.6600","26.1773","241.3589","26.4218"
"","17.6800","26.2069","241.2289","26.4514"
"","17.7000","26.2369","241.1441","26.4814"
"","17.7200","26.2672","241.0781","26.5118"
"","17.7400","26.2975","241.0067","26.5420"
"","17.7600","26.3273","240.9389","26.5718"
"","17.7800","26.3573","240.9357","26.6018"
"","17.8000","26.3875","240.9507","26.6320"
"","17.8200","26.4173","240.9172","26.6619"
"","17.8400","26.4470","240.8751","26.6916"
"","17.8600","26.4766","240.8216","26.7212"
"","17.8800","26.5063","240.8016","26.7509"
"","17.9000","26.5365","240.8330","26.7811"
"","17.9200","26.5671","240.8783","26.8117"
"","17.9400","26.5974","240.8573","26.8419"
"","17.9600","26.6272","240.7715","26.8717"
"","17.9800","26.6568","240.7154","26.9013"
"","18.0000","26.6867","240.7283","26.9313"
"","18.0200","26.7171","240.7614","26.9617"
"","18.0400","26.7475","240.7700","26.9921"
"","18.0600","26.7776","240.7471","27.0221"
"","18.0800","26.8070","240.6891","27.0516"
"","18.1000","26.8365","240.6564","27.0811"
"","18.1200","26.8668","240.7000","27.1114"
"","18.1400","26.8971","240.7212","27.1416"
"","18.1600","26.9271","240.7124","27.1716"
"","18.1800","26.9572","240.7191","27.2018"
"","18.2000","26.9872","240.7102","27.2318"
"","18.2200","27.0169","240.6900","27.2615"
"","18.2400","27.0467","240.6992","27.2913"
"","18.2600","27.0769","240.7416","27.3215"
"","18.2800","27.1066","240.7080","27.3511"
"","18.3000","27.1361","240.6861","27.3807"
"","18.3200","27.1666","240.7684","27.4111"
"","18.3400","27.1973","240.8253","27.4419"
"","18.3600","27.2273","240.8080","27.4718"
"","18.3800","27.2570","240.7864","27.5016"
"","18.4000","27.2870","240.7954","27.5315"
"","18.4200","27.3170","240.8192","27.5616"
"","18.4400","27.3471","240.8391","27.5917"
"","18.4600","27.3771","240.8437","27.6217"
"","18.4800","27.4069","240.8290","27.6514"
"","18.5000","27.4365","240.7833","27.6810"
"","18.5200","27.4663","240.7700","27.7109"
"","18.5400","27.4965","240.8163","27.7411"
"","18.5600","27.5267","240.8837","27.7713"
"","18.5800","27.5571","240.9718","27.8016"
"","18.6000","27.5874","241.0180","27.8319"
"","18.6200","27.6171","241.0072","27.8617"
"","18.6400","27.6470","241.0427","27.8915"
"","18.6600","27.6771","241.1263","27.9217"
"","18.6800","27.7071","241.1582","27.9516"
"","18.7000","27.7365","241.1711","27.9811"
"","18.7200","27.7665","241.2543","28.0110"
"","18.7400","27.7971","241.3598","28.0417"
"","18.7600","27.8273","241.3839","28.0718"
"","18.7800","27.8573","241.4230","28.1019"
"","18.8000","27.8875","241.4821","28.1320"
"","18.8200","27.9174","241.5063","28.1619"
"","18.8400","27.9472","241.5264","28.1917"
"","18.8600","27.9774","241.5876","28.2220"
"","18.8800","28.0074","241.6196","28.2520"
"","18.9000","28.0368","241.5964","28.2814"
"","18.9200","28.0664","241.6119","28.3110"
"","18.9400","28.0965","241.6583","28.3411"
"","18.9600","28.1267","241.6949","28.3713"
"","18.9800","28.1571","241.7361","28.4016"
"","19.0000","28.1876","241.7608","28.4321"
"","19.0200","28.2174","241.7178","28.4620"
"","19.0400","28.2469","241.6812","28.4915"
"","19.0600","28.2771","241.7318","28.5216"
"","19.0800","28.3071","241.7583","28.5517"
"","19.1000","28.3364","241.7364","28.5810"
"","19.1200","28.3658","241.7738","28.6104"
"","19.1400","28.3958","241.8500","28.6404"
"","19.1600","28.4261","241.9159","28.6707"
"","19.1800","28.4567","241.9937","28.7013"
"","19.2000","28.4874","242.0476","28.7320"
"","19.2200","28.5175","242.0385","28.7620"
"","19.2400","28.5472","242.0274","28.7918"
"","19.2600","28.5772","242.0658","28.8218"
"","19.2800","28.6071","242.0876","28.8517"
"","19.3000","28.6371","242.1180","28.8817"
"","19.3200","28.6670","242.1297","28.9115"
"","19.3400","28.6965","242.1323","28.9410"
"","19.3600","28.7264","242.1857","28.9710"
"","19.3800","28.7569","242.2644","29.0014"
"","19.4000","28.7872","242.3086","29.0318"
"","19.4200","28.8171","242.3040","29.0617"
"","19.4400","28.8469","242.3194","29.0914"
"","19.4600","28.8771","242.3856","29.1216"
"","19.4800","28.9071","242.4033","29.1516"
"","19.5000","28.9365","242.3884","29.1811"
"","19.5200","28.9661","242.4046","29.2107"
"","19.5400","28.9958","242.4288","29.2404"
"","19.5600","29.0261","242.5262","29.2706"
"","19.5800","29.0571","242.6470","29.3017"
