Year,Experiment,CollectionDate,Geographic.Location,Collector,Species,Accession,Plot,Plant,Treatment,Developmental.Stage,Plant.Height..cm.,Diameter..mm.,Fat.Stem.Diameter..mm.,Skinny.Stem.Diameter..mm.,Panicle.Length..cm.,Tassel.Length..cm.,Tassel.Height..cm.,Ear.Height..cm.,Leaf.Count,Collar.Number,Tiller.No.,FloweringDate,SilkingDate,SelfingDate,BR.Whorls.Emerged,BR.Whorls.in.Soil,Lodging,Notes,X
2021,BMMB,9/8/21,"Newark, DE",Jon,Maize,CML258,1078,7,Week 16,,256,,22,19,,NA,,,22,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/8/21,"Newark, DE",Jon,Maize,CML258,1078,8,Week 16,,NA,,NA,NA,,NA,,,NA,,NA,,,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/8/21,"Newark, DE",Jon,Maize,CML258,1078,9,Week 16,,NA,,NA,NA,,NA,,,NA,,NA,,,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,964,1,Week 17,,NA,,28,24,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,964,2,Week 17,,NA,,26,23,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,964,3,Week 17,,NA,,20,18,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,964,4,Week 17,,NA,,27,23,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,964,5,Week 17,,NA,,20,18,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,964,6,Week 17,,NA,,27,23,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,964,7,Week 17,,NA,,25,21,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,964,8,Week 17,,NA,,32,26,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,959,1,Week 17,,NA,,31,28,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,959,2,Week 17,,NA,,23,20,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,959,3,Week 17,,NA,,34,29,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,959,4,Week 17,,NA,,30,25,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,959,5,Week 17,,NA,,25,23,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,959,6,Week 17,,NA,,25,22,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,958,1,Week 17,,NA,,25,23,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,958,2,Week 17,,NA,,28,24,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,958,3,Week 17,,NA,,28,25,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,958,4,Week 17,,NA,,23,20,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,958,5,Week 17,,NA,,25,22,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,958,6,Week 17,,NA,,18,17,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,958,7,Week 17,,NA,,24,22,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1018,1,Week 17,,NA,,33,29,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1018,2,Week 17,,NA,,24,22,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1018,3,Week 17,,NA,,26,22,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1018,4,Week 17,,NA,,19,18,,NA,,,,,NA,,All plants have shed pollen + silked by 9/10/2021,,NA,NA,,,PXL_20211001_143750658.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1018,5,Week 17,,NA,,25,23,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1029,1,Week 17,,NA,,21,20,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1029,2,Week 17,,NA,,32,26,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1029,3,Week 17,,NA,,14,14,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1029,4,Week 17,,NA,,27,23,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1029,5,Week 17,,NA,,32,26,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1029,6,Week 17,,NA,,29,26,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1029,7,Week 17,,NA,,28,24,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1029,8,Week 17,,NA,,22,20,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1083,1,Week 17,,NA,,33,28,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1083,2,Week 17,,NA,,29,25,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1083,3,Week 17,,NA,,18,16,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1083,4,Week 17,,NA,,22,20,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1083,5,Week 17,,NA,,30,25,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1083,6,Week 17,,NA,,26,23,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1137,1,Week 17,,230,,25,23,,NA,,,22,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1137,2,Week 17,,223,,28,25,,NA,,,21,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1137,3,Week 17,,240,,27,23,,NA,,,23,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1137,4,Week 17,,226,,23,20,,NA,,,21,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1137,5,Week 17,,230,,26,23,,NA,,,22,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1137,6,Week 17,,240,,18,16,,NA,,,21,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1137,7,Week 17,,219,,28,25,,NA,,,21,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1137,8,Week 17,,NA,,NA,NA,,NA,,,NA,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1137,9,Week 17,,NA,,NA,NA,,NA,,,NA,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1086,1,Week 17,,230,,35,30,,NA,,,22,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1086,2,Week 17,,235,,27,23,,NA,,,21,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1086,3,Week 17,,253,,25,22,,NA,,,23,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1086,4,Week 17,,249,,21,19,,NA,,,22,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1086,5,Week 17,,244,,29,15,,NA,,,22,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1086,6,Week 17,,239,,32,25,,NA,,,23,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1086,7,Week 17,,252,,25,21,,NA,,,22,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1086,8,Week 17,,NA,,NA,NA,,NA,,,NA,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/15/21,"Newark, DE",Jon,Maize,CML258,1086,9,Week 17,,NA,,NA,NA,,NA,,,NA,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,964,1,Week 18,,NA,,28,23,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,964,2,Week 18,,NA,,26,23,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,964,3,Week 18,,NA,,20,18,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,964,4,Week 18,,NA,,26,23,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,964,5,Week 18,,NA,,20,18,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,964,6,Week 18,,NA,,26,23,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,964,7,Week 18,,NA,,24,21,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,964,8,Week 18,,NA,,32,27,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,959,1,Week 18,,NA,,32,27,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,959,2,Week 18,,NA,,23,20,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,959,3,Week 18,,NA,,33,27,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143806781.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,959,4,Week 18,,NA,,29,25,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,959,5,Week 18,,NA,,26,23,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,959,6,Week 18,,NA,,25,22,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,958,1,Week 18,,NA,,25,23,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,958,2,Week 18,,NA,,28,25,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,958,3,Week 18,,NA,,28,24,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,958,4,Week 18,,NA,,22,20,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,958,5,Week 18,,NA,,25,21,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,958,6,Week 18,,NA,,18,17,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,958,7,Week 18,,NA,,24,22,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1018,1,Week 18,,NA,,33,28,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1018,2,Week 18,,NA,,25,21,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1018,3,Week 18,,NA,,26,22,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1018,4,Week 18,,NA,,20,17,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1018,5,Week 18,,NA,,25,22,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1029,1,Week 18,,NA,,21,20,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1029,2,Week 18,,NA,,32,27,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1029,3,Week 18,,NA,,14,14,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1029,4,Week 18,,NA,,27,23,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1029,5,Week 18,,NA,,30,26,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1029,6,Week 18,,NA,,30,25,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1029,7,Week 18,,NA,,29,24,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1029,8,Week 18,,NA,,23,20,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1083,1,Week 18,,NA,,31,27,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1083,2,Week 18,,NA,,29,25,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1083,3,Week 18,,NA,,18,16,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1083,4,Week 18,,NA,,22,19,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1083,5,Week 18,,NA,,29,25,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1083,6,Week 18,,NA,,26,23,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1025,1,Week 18,,221,,27,25,,NA,,,22,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1025,2,Week 18,,236,,17,15,,NA,,,21,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1025,3,Week 18,,231,,32,25,,NA,,,23,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1025,4,Week 18,,257,,20,19,,NA,,,22,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1025,5,Week 18,,248,,22,20,,NA,,,21,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1025,6,Week 18,,241,,25,22,,NA,,,22,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1025,7,Week 18,,255,,16,15,,NA,,,20,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1025,8,Week 18,,NA,,NA,NA,,NA,,,NA,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,1025,9,Week 18,,NA,,NA,NA,,NA,,,NA,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,912,1,Week 18,,218,,22,19,,NA,,,22,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,912,2,Week 18,,228,,27,24,,NA,,,21,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,912,3,Week 18,,226,,23,20,,NA,,,22,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,912,4,Week 18,,237,,20,18,,NA,,,21,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,912,5,Week 18,,213,,28,24,,NA,,,22,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,912,6,Week 18,,227,,25,21,,NA,,,21,,NA,,,,NA,NA,,,PXL_20211001_143821744.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,912,7,Week 18,,228,,22,20,,NA,,,22,,NA,,,,NA,NA,,,PXL_20211001_143838304.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,912,8,Week 18,,NA,,NA,NA,,NA,,,NA,,NA,,,,NA,NA,,,PXL_20211001_143838304.MP.jpg
2021,BMMB,9/22/21,"Newark, DE",Jon,Maize,CML258,912,9,Week 18,,NA,,NA,NA,,NA,,,NA,,NA,,,,NA,NA,,,PXL_20211001_143838304.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,910,1,Week 19,,NA,,26,24,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,910,2,Week 19,,NA,,20,18,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,910,3,Week 19,,NA,,21,19,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,910,4,Week 19,,NA,,21,18,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,910,5,Week 19,,NA,,26,25,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,910,6,Week 19,,NA,,30,27,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,910,7,Week 19,,NA,,16,14,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,910,8,Week 19,,NA,,28,26,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,910,9,Week 19,,NA,,31,28,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,910,10,Week 19,,NA,,19,17,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,910,11,Week 19,,NA,,31,26,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,910,12,Week 19,,NA,,27,26,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,910,13,Week 19,,NA,,27,25,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,910,14,Week 19,,NA,,31,26,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,912,1,Week 19,,NA,,22,21,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,912,2,Week 19,,NA,,26,25,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,912,3,Week 19,,NA,,23,21,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,912,4,Week 19,,NA,,19,17,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,912,5,Week 19,,NA,,26,24,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,912,6,Week 19,,NA,,24,21,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,912,7,Week 19,,NA,,25,19,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
2021,BMMB,9/28/21,"Newark, DE",Jon,Maize,CML258,912,8,Week 19,,NA,,30,24,,NA,,,,,NA,,,,NA,NA,,,PXL_20211001_143320504.MP.jpg
