Experiment,Year,Date,Geographic.Location,Accession,Species,Plot.ID,Plant.Number,Plant.Age,Test.Type,Load.Cell.Height..m.,Operator,Raw.Data.Label,Raw.Slope.IMU..N.m...Calculated.from.Load.and.Unload.,Flexural.Rigidity..EI....IMU,PusherName,Additional.Notes,Publication.s.,TimeOfTesting
BMMB,2024,8/26/24,"Newark, DE",Mo17,Maize,562,3,98 dap,NA,0.54,Irene_Amos,562-3_08_26_2024_09_06.xls,101.13602,5.30842742,Izzy,,NA,9:06
BMMB,2024,9/4/24,"Newark, DE",Mo17,Maize,562,3,107 dap,NA,0.54,irene,562-3_09_04_2024_09_03.xls,100.83098,5.29241648,Izzy,,NA,9:03
BMMB,2024,9/9/24,"Newark, DE",Mo17,Maize,562,3,112 dap,NA,0.54,irene,562-3_09_09_2024_09_02.xls,105.22266,5.52292698,Izzy,,NA,9:02
BMMB,2024,7/15/24,"Newark, DE",Mo17,Maize,562,4,56 dap,,0.54,Austin & Lee,562-4_07_15_2024_09_08.xls,180.49144,9.4736347,,,NA,9:08 AM
BMMB,2024,7/22/24,"Newark, DE",Mo17,Maize,562,4,64 dap,NA,0.54,irene_amos,562-4_07_22_2024_06_47.xls,256.34027,13.4547881,,,NA,9:47
BMMB,2024,7/29/24,"Newark, DE",Mo17,Maize,562,4,70 dap,NA,0.54,Austin & Kishan,562-4_07_29_2024_09_07.xls,307.89178,16.1606237,,,NA,9:07
BMMB,2024,8/16/24,"Newark, DE",Mo17,Maize,562,4,88 dap,NA,0.54,irene_amos,562-4_08_16_2024_09_04.xls,411.684,21.6084698,,,NA,9:04
BMMB,2024,8/21/24,"Newark, DE",Mo17,Maize,562,4,93 dap,NA,0.54,irene_amos,562-4_08_21_2024_09_06.xls,405.9849,21.3093354,Izzy,,NA,9:06
BMMB,2024,8/26/24,"Newark, DE",Mo17,Maize,562,4,98 dap,NA,0.54,Irene_Amos,562-4_08_26_2024_09_06.xls,392.82906,20.6188117,Izzy,,NA,9:06
BMMB,2024,9/4/24,"Newark, DE",Mo17,Maize,562,4,107 dap,NA,0.54,irene,562-4_09_04_2024_09_03.xls,415.895,21.8294968,Izzy,,NA,9:03
BMMB,2024,9/9/24,"Newark, DE",Mo17,Maize,562,4,112 dap,NA,0.54,irene,562-4_09_09_2024_09_03.xls,409.8246,21.5108736,Izzy,,NA,9:03
BMMB,2024,7/15/24,"Newark, DE",Mo17,Maize,562,5,56 dap,,0.54,Austin & Lee,562-5_07_15_2024_09_10.xls,142.305,7.46930484,,,NA,9:10 AM
BMMB,2024,7/22/24,"Newark, DE",Mo17,Maize,562,5,64 dap,NA,0.54,irene_amos,562-5_07_22_2024_06_48.xls,191.19654,10.035524,,,NA,9:48
BMMB,2024,7/29/24,"Newark, DE",Mo17,Maize,562,5,70 dap,NA,0.54,Austin & Kishan,562-5_07_29_2024_09_09.xls,248.12068,13.0233583,,,NA,9:09
BMMB,2024,8/16/24,"Newark, DE",Mo17,Maize,562,5,88 dap,NA,0.54,irene_amos,562-5_08_16_2024_09_05.xls,263.68977,13.8405486,,,NA,9:05
BMMB,2024,8/21/24,"Newark, DE",Mo17,Maize,562,5,93 dap,NA,0.54,irene_amos,562-5_08_21_2024_09_07.xls,272.7118,14.314097,Izzy,,NA,9:07
BMMB,2024,8/26/24,"Newark, DE",Mo17,Maize,562,5,98 dap,NA,0.54,Irene_Amos,562-5_08_26_2024_09_07.xls,292.39171,15.3470561,Izzy,,NA,9:07
BMMB,2024,9/4/24,"Newark, DE",Mo17,Maize,562,5,107 dap,NA,0.54,irene,562-5_09_04_2024_09_04.xls,292.0217,15.327635,Izzy,,NA,9:04
BMMB,2024,9/9/24,"Newark, DE",Mo17,Maize,562,5,112 dap,NA,0.54,irene,562-5_09_09_2024_09_04.xls,277.644,14.5729783,Izzy,,NA,9:04
BMMB,2024,7/15/24,"Newark, DE",Mo17,Maize,562,6,56 dap,,0.54,Austin & Lee,562-6_07_15_2024_09_12.xls,160.62458,8.43086296,,,NA,9:12 AM
BMMB,2024,7/22/24,"Newark, DE",Mo17,Maize,562,6,64 dap,NA,0.54,irene_amos,562-6_07_22_2024_06_50.xls,268.17139,14.0757799,,,NA,9:50
BMMB,2024,7/29/24,"Newark, DE",Mo17,Maize,562,6,70 dap,NA,0.54,Austin & Kishan,562-6_07_29_2024_09_11.xls,284.21101,14.9176675,,,NA,9:11
BMMB,2024,8/16/24,"Newark, DE",Mo17,Maize,562,6,88 dap,NA,0.54,irene_amos,562-6_08_16_2024_09_06.xls,319.50651,16.7702577,,,NA,9:06
BMMB,2024,8/21/24,"Newark, DE",Mo17,Maize,562,6,93 dap,NA,0.54,irene_amos,562-6_08_21_2024_09_08.xls,334.1717,17.5400042,Izzy,,NA,9:08
BMMB,2024,8/26/24,"Newark, DE",Mo17,Maize,562,6,98 dap,NA,0.54,Irene_Amos,562-6_08_26_2024_09_08.xls,340.2342,17.8582127,Izzy,,NA,9:08
BMMB,2024,9/4/24,"Newark, DE",Mo17,Maize,562,6,107 dap,NA,0.54,irene,562-6_09_04_2024_09_05.xls,332.68417,17.4619267,Izzy,,NA,9:05
BMMB,2024,9/9/24,"Newark, DE",Mo17,Maize,562,6,112 dap,NA,0.54,irene,562-6_09_09_2024_09_04.xls,347.49215,18.239168,Izzy,,NA,9:04
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,565,1,56 dap,,0.54,Irene/Amos,565-1_07_15_2024_06_29.xls,317.2045,16.6494298,,,NA,9:29 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,565,1,64 dap,NA,0.54,irene_amos,565-1_07_22_2024_06_31.xls,586.5863,30.7887417,,,NA,9:31
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,565,1,70 dap,NA,0.54,Amos & Kishan,565-1_07_29_2024_09_46.xls,670.5298,35.1947681,,,NA,9:46
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,565,1,88 dap,NA,0.54,irene_amos,565-1_08_16_2024_09_46.xls,743.3029,39.0144826,,,NA,9:46
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,565,1,93 dap,NA,0.54,irene_amos,565-1_08_21_2024_09_50.xls,728.8714,38.257002,Izzy,,NA,9:50
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,565,1,98 dap,NA,0.54,Irene_Amos,565-1_08_26_2024_09_42.xls,778.0452,40.8380365,Izzy,,NA,9:42
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,565,1,107 dap,NA,0.54,irene,565-1_09_04_2024_09_38.xls,744.8199,39.0941069,Izzy,,NA,9:38
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,565,1,112 dap,NA,0.54,irene,565-1_09_09_2024_09_41.xls,717.7764,37.6746477,Izzy,,NA,9:41
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,565,2,56 dap,,0.54,Irene/Amos,565-2_07_15_2024_06_29.xls,174.2992,9.14861641,,,NA,9:29 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,565,2,64 dap,NA,0.54,irene_amos,565-2_07_22_2024_06_32.xls,343.4845,18.0288144,,,NA,9:32
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,565,2,70 dap,NA,0.54,Amos & Kishan,565-2_07_29_2024_09_46.xls,396.5632,20.8148092,,,NA,9:46
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,565,2,88 dap,NA,0.54,irene_amos,565-2_08_16_2024_09_47.xls,447.2898,23.477347,,,NA,9:47
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,565,2,93 dap,NA,0.54,irene_amos,565-2_08_21_2024_09_52.xls,464.736,24.3930632,Izzy,,NA,9:52
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,565,2,98 dap,NA,0.54,Irene_Amos,565-2_08_26_2024_09_43.xls,454.3552,23.8481957,Izzy,,NA,9:43
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,565,2,107 dap,NA,0.54,irene,565-2_09_04_2024_09_39.xls,458.5908,24.0705139,Izzy,,NA,9:39
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,565,2,112 dap,NA,0.54,irene,565-2_09_09_2024_09_42.xls,486.8572,25.5541607,Izzy,,NA,9:42
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,565,3,56 dap,,0.54,Irene/Amos,565-3_07_15_2024_06_30.xls,221.50735,11.6264778,,,NA,9:30 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,565,3,64 dap,NA,0.54,irene_amos,565-3_07_22_2024_06_33.xls,343.5261,18.0309979,,,NA,9:33
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,565,3,70 dap,NA,0.54,Amos & Kishan,565-3_07_29_2024_09_48.xls,528.352,27.7321398,,,NA,9:48
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,565,3,88 dap,NA,0.54,irene_amos,565-3_08_16_2024_09_48.xls,609.2074,31.976078,,,NA,9:48
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,565,3,93 dap,NA,0.54,irene_amos,565-3_08_21_2024_09_53.xls,618.7681,32.4779,Izzy,,NA,9:53
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,565,3,98 dap,NA,0.54,Irene_Amos,565-3_08_26_2024_09_44.xls,653.7923,34.3162502,Izzy,,NA,9:44
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,565,3,107 dap,NA,0.54,irene,565-3_09_04_2024_09_40.xls,617.9174,32.4332485,Izzy,,NA,9:40
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,565,3,112 dap,NA,0.54,irene,565-3_09_09_2024_09_43.xls,577.7828,30.3266636,Izzy,,NA,9:43
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,565,4,56 dap,,0.54,Irene/Amos,565-4_07_15_2024_06_31.xls,242.61628,12.7344433,,,NA,9:31 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,565,4,64 dap,NA,0.54,irene_amos,565-4_07_22_2024_06_38.xls,341.858,17.9434427,,,NA,9:38
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,565,4,70 dap,NA,0.54,Amos & Kishan,565-4_07_29_2024_09_49.xls,484.8565,25.449148,,,NA,9:49
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,565,4,88 dap,NA,0.54,irene_amos,565-4_08_16_2024_09_49.xls,591.51272,31.0473196,,,NA,9:49
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,565,4,93 dap,NA,0.54,irene_amos,565-4_08_21_2024_09_54.xls,711.2728,37.3332867,Izzy,,NA,9:54
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,565,4,98 dap,NA,0.54,Irene_Amos,565-4_08_26_2024_09_44.xls,697.6096,36.6161327,Izzy,,NA,9:44
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,565,4,107 dap,NA,0.54,irene,565-4_09_04_2024_09_41.xls,710.2092,37.2774605,Izzy,,NA,9:41
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,565,4,112 dap,NA,0.54,irene,565-4_09_09_2024_09_45.xls,622.6507,32.6816899,Izzy,,NA,9:45
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,565,5,56 dap,,0.54,Irene/Amos,565-5_07_15_2024_06_33.xls,176.66487,9.2727857,,,NA,9:33 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,565,5,64 dap,NA,0.54,irene_amos,565-5_07_22_2024_06_39.xls,347.63786,18.246816,,,NA,9:39
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,565,5,70 dap,NA,0.54,Amos & Kishan,565-5_07_29_2024_09_50.xls,443.3126,23.2685917,,,NA,9:50
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,565,5,88 dap,NA,0.54,irene_amos,565-5_08_16_2024_09_50.xls,457.5605,24.0164355,,,NA,9:50
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,565,5,93 dap,NA,0.54,irene_amos,565-5_08_21_2024_09_55.xls,475.2214,24.9434208,Izzy,,NA,9:55
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,565,5,98 dap,NA,0.54,Irene_Amos,565-5_08_26_2024_09_46.xls,457.51593,24.0140961,Izzy,,NA,9:46
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,565,5,107 dap,NA,0.54,irene,565-5_09_04_2024_09_42.xls,485.9606,25.5071,Izzy,,NA,9:42
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,565,5,112 dap,NA,0.54,irene,565-5_09_09_2024_09_44.xls,427.5993,22.4438321,Izzy,,NA,9:44
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,565,6,56 dap,,0.54,Irene/Amos,565-6_07_15_2024_06_34.xls,316.9756,16.6374153,,,NA,9:34 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,565,6,64 dap,NA,0.54,irene_amos,565-6_07_22_2024_06_41.xls,642.8041,33.7395016,,,NA,9:41
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,565,6,70 dap,NA,0.54,Amos & Kishan,565-6_07_29_2024_09_51.xls,763.4482,40.0718691,,,NA,9:51
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,565,6,88 dap,NA,0.54,irene_amos,565-6_08_16_2024_09_50.xls,799.6598,41.9725436,,,NA,9:50
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,565,6,93 dap,NA,0.54,irene_amos,565-6_08_21_2024_09_56.xls,883.2488,46.359963,Izzy,,NA,9:56
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,565,6,98 dap,NA,0.54,Irene_Amos,565-6_08_26_2024_09_47.xls,926.5076,48.6305309,Izzy,,NA,9:47
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,565,6,107 dap,NA,0.54,irene,565-6_09_04_2024_09_43.xls,805.0048,42.2530919,Izzy,,NA,9:43
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,565,6,112 dap,NA,0.54,irene,565-6_09_09_2024_09_47.xls,794.9256,41.7240549,Izzy,,NA,9:47
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,566,1,56 dap,,0.54,Irene/Amos,566-1_07_15_2024_06_17.xls,46.50678,2.44104787,,,NA,9:17 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,566,1,64 dap,NA,0.54,irene_amos,566-1_07_22_2024_06_20.xls,109.1798,5.73062934,,,NA,9:20
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,566,1,70 dap,NA,0.54,Amos & Kishan,566-1_07_29_2024_09_41.xls,198.1347,10.3996941,,,NA,9:41
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,566,1,88 dap,NA,0.54,irene_amos,566-1_08_16_2024_09_41.xls,275.27096,14.4484221,,,NA,9:41
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,566,1,93 dap,NA,0.54,irene_amos,566-1_08_21_2024_09_45.xls,242.68111,12.7378461,Izzy,,NA,9:45
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,566,1,98 dap,NA,0.54,Irene_Amos,566-1_08_26_2024_09_38.xls,274.95082,14.4316186,Izzy,,NA,9:38
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,566,1,107 dap,NA,0.54,irene,566-1_09_04_2024_09_34.xls,277.0675,14.5427189,Izzy,,NA,9:34
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,566,1,112 dap,NA,0.54,irene,566-1_09_09_2024_09_36.xls,237.02547,12.4409929,Izzy,,NA,9:36
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,566,1.1,56 dap,,0.54,Irene/Amos,566-1.1_07_15_2024_06_19.xls,260.64479,13.6807237,,,NA,9:19 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,566,1.1,64 dap,NA,0.54,irene-amos,566-1.1_07_22_2024_06_22.xls,441.5974,23.1785643,,,NA,9:22
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,566,1.1,70 dap,NA,0.54,Amos & Kishan,566-1.1_07_29_2024_09_40.xls,564.8027,29.6453641,,,NA,9:40
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,566,1.1,88 dap,NA,0.54,irene_amos,566-1.1_08_16_2024_09_40.xls,522.2566,27.4122044,,,NA,9:40
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,566,1.1,93 dap,NA,0.54,irene_amos,566-1.1_08_21_2024_09_43.xls,589.0159,30.9162666,Izzy,,NA,9:43
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,566,1.1,98 dap,NA,0.54,Irene_Amos,566-1.1_08_26_2024_09_37.xls,607.9454,31.9098382,Izzy,,NA,9:37
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,566,1.1,107 dap,NA,0.54,irene,566-1.1_09_04_2024_09_34.xls,659.3024,34.6054644,Izzy,,NA,9:34
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,566,1.1,112 dap,NA,0.54,irene,566-1.1_09_09_2024_09_36.xls,671.672,35.2547199,Izzy,,NA,9:36
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,566,2,56 dap,,0.54,Irene/Amos,566-2_07_15_2024_06_20.xls,152.59173,8.00923472,,,NA,9:20 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,566,2,64 dap,NA,0.54,irene-amos,566-2_07_22_2024_06_24.xls,361.2848,18.9631166,,,NA,9:24
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,566,2,70 dap,NA,0.54,Amos & Kishan,566-2_07_29_2024_09_41.xls,420.2695,22.0591055,,,NA,9:41
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,566,2,88 dap,NA,0.54,irene_amos,566-2_08_16_2024_09_42.xls,487.409,25.5831236,,,NA,9:42
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,566,2,93 dap,NA,0.54,irene_amos,566-2_08_21_2024_09_45.xls,424.836,22.298792,Izzy,,NA,9:45
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,566,2,98 dap,NA,0.54,Irene_Amos,566-2_08_26_2024_09_38.xls,475.96,24.9821885,Izzy,,NA,9:38
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,566,2,107 dap,NA,0.54,irene,566-2_09_04_2024_09_35.xls,484.9557,25.4543548,Izzy,,NA,9:35
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,566,2,112 dap,NA,0.54,irene,566-2_09_09_2024_09_37.xls,453.5385,23.8053288,Izzy,,NA,9:37
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,566,3,56 dap,,0.54,Irene/Amos,566-3_07_15_2024_06_22.xls,121.3644,6.37017463,,,NA,9:22 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,566,3,64 dap,NA,0.54,irene-amos,566-3_07_22_2024_06_25.xls,226.7363,11.9009349,,,NA,9:25
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,566,3,70 dap,NA,0.54,Amos & Kishan,566-3_07_29_2024_09_42.xls,284.2119,14.9177142,,,NA,9:42
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,566,3,88 dap,NA,0.54,irene_amos,566-3_08_16_2024_09_43.xls,377.978,19.8393093,,,NA,9:43
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,566,3,93 dap,NA,0.54,irene_amos,566-3_08_21_2024_09_47.xls,398.51774,20.9173991,Izzy,,NA,9:47
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,566,3,98 dap,NA,0.54,Irene_Amos,566-3_08_26_2024_09_40.xls,370.6044,19.4522837,Izzy,,NA,9:40
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,566,3,107 dap,NA,0.54,irene,566-3_09_04_2024_09_35.xls,375.4883,19.7086299,Izzy,,NA,9:35
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,566,3,112 dap,NA,0.54,irene,566-3_09_09_2024_09_38.xls,315.0342,16.5355151,Izzy,,NA,9:38
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,566,4,56 dap,,0.54,Irene/Amos,566-4_07_15_2024_06_23.xls,157.10001,8.24586532,,,NA,9:23 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,566,4,64 dap,NA,0.54,irene-amos,566-4_07_22_2024_06_26.xls,361.7798,18.9890981,,,NA,9:26
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,566,4,70 dap,NA,0.54,Amos & Kishan,566-4_07_29_2024_09_43.xls,401.3516,21.0661428,,,NA,9:43
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,566,4,88 dap,NA,0.54,irene_amos,566-4_08_16_2024_09_44.xls,456.6829,23.9703721,,,NA,9:44
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,566,4,93 dap,NA,0.54,irene_amos,566-4_08_21_2024_09_48.xls,474.693,24.9156862,Izzy,,NA,9:48
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,566,4,98 dap,NA,0.54,Irene_Amos,566-4_08_26_2024_09_40.xls,475.7318,24.9702107,Izzy,,NA,9:40
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,566,4,107 dap,NA,0.54,irene,566-4_09_04_2024_09_36.xls,414.65286,21.7642993,Izzy,,NA,9:36
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,566,4,112 dap,NA,0.54,irene,566-4_09_09_2024_09_39.xls,421.3829,22.1175457,Izzy,,NA,9:39
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,566,5,56 dap,,0.54,Irene/Amos,566-5_07_15_2024_06_24.xls,156.62231,8.22079181,,,NA,9:24 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,566,5,64 dap,NA,0.54,irene-amos,566-5_07_22_2024_06_27.xls,359.0603,18.846357,,,NA,9:27
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,566,5,70 dap,NA,0.54,Amos & Kishan,566-5_07_29_2024_09_44.xls,485.0549,25.4595616,,,NA,9:44
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,566,5,88 dap,NA,0.54,irene_amos,566-5_08_16_2024_09_45.xls,520.6832,27.3296198,,,NA,9:45
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,566,5,93 dap,NA,0.54,irene_amos,566-5_08_21_2024_09_48.xls,525.1035,27.5616325,Izzy,,NA,9:48
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,566,5,98 dap,NA,0.54,Irene_Amos,566-5_08_26_2024_09_41.xls,514.6403,27.0124401,Izzy,,NA,9:41
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,566,5,107 dap,NA,0.54,irene,566-5_09_04_2024_09_37.xls,482.6444,25.3330393,Izzy,,NA,9:37
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,566,5,112 dap,NA,0.54,irene,566-5_09_09_2024_09_39.xls,486.4123,25.5308088,Izzy,,NA,9:39
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,566,6,56 dap,,0.54,Irene/Amos,566-6_07_15_2024_06_26.xls,124.81251,6.55115902,,,NA,9:26 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,566,6,64 dap,NA,0.54,irene_amos,566-6_07_22_2024_06_36.xls,146.3892,7.68367633,,,NA,9:36
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,566,6,70 dap,NA,0.54,Amos & Kishan,566-6_07_29_2024_09_45.xls,270.2583,14.1853177,,,NA,9:45
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,566,6,88 dap,NA,0.54,irene_amos,566-6_08_16_2024_09_46.xls,336.8853,17.6824356,,,NA,9:46
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,566,6,93 dap,NA,0.54,irene_amos,566-6_08_21_2024_09_50.xls,345.50687,18.1349646,Izzy,,NA,9:50
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,566,6,98 dap,NA,0.54,Irene_Amos,566-6_08_26_2024_09_42.xls,350.953,18.4208211,Izzy,,NA,9:42
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,566,6,107 dap,NA,0.54,irene,566-6_09_04_2024_09_37.xls,372.1233,19.5320078,Izzy,,NA,9:37
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,566,6,112 dap,NA,0.54,irene,566-6_09_09_2024_09_40.xls,361.7542,18.9877544,Izzy,,NA,9:40
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,587,1,56 dap,,0.54,Irene/Amos,587-1_07_15_2024_06_14.xls,228.11002,11.9730387,,,NA,9:14 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,587,1,64 dap,NA,0.54,irene_amos,587-1_07_22_2024_06_19.xls,509.8439,26.7606866,,,NA,9:19
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,587,1,70 dap,NA,0.54,Amos & Kishan,587-1_07_29_2024_09_38.xls,676.7039,35.5188343,,,NA,9:38
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,587,1,88 dap,NA,0.54,irene_amos,587-1_08_16_2024_09_38.xls,680.075,35.6957766,,,NA,9:38
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,587,1,93 dap,NA,0.54,irene_amos,587-1_08_21_2024_09_42.xls,721.3738,37.863468,Izzy,,NA,9:42
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,587,1,98 dap,NA,0.54,Irene_Amos,587-1_08_26_2024_09_36.xls,704.3879,36.9719121,Izzy,,NA,9:36
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,587,1,107 dap,NA,0.54,irene,587-1_09_04_2024_09_32.xls,589.9049,30.9629284,Izzy,,NA,9:32
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,587,1,112 dap,NA,0.54,irene,587-1_09_09_2024_09_49.xls,663.1295,34.8063412,Izzy,,NA,9:49
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,587,2,56 dap,,0.54,Irene/Amos,587-2_07_15_2024_06_13.xls,160.49808,8.42422322,,,NA,9:13 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,587,2,64 dap,NA,0.54,irene_amos,587-2_07_22_2024_06_17.xls,353.4397,18.551343,,,NA,9:17
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,587,2,70 dap,NA,0.54,Amos & Kishan,587-2_07_29_2024_09_37.xls,420.4549,22.0688368,,,NA,9:37
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,587,2,88 dap,NA,0.54,irene_amos,587-2_08_16_2024_09_38.xls,467.7451,24.5510048,,,NA,9:38
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,587,2,93 dap,NA,0.54,irene_amos,587-2_08_21_2024_09_42.xls,549.0507,28.8185731,Izzy,,NA,9:42
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,587,2,98 dap,NA,0.54,Irene_Amos,587-2_08_26_2024_09_35.xls,463.3835,24.3220731,Izzy,,NA,9:35
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,587,2,107 dap,NA,0.54,irene,587-2_09_04_2024_09_32.xls,500.0507,26.2466611,Izzy,,NA,9:32
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,587,2,112 dap,NA,0.54,irene,587-2_09_09_2024_09_33.xls,503.5633,26.4310305,Izzy,,NA,9:33
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,587,3,56 dap,,0.54,Irene/Amos,587-3_07_15_2024_06_10.xls,241.25436,12.6629588,,,NA,9:10 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,587,3,64 dap,NA,0.54,irene_amos,587-3_07_22_2024_06_16.xls,496.958,26.0843315,,,NA,9:16
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,587,3,70 dap,NA,0.54,Amos & Kishan,587-3_07_29_2024_09_36.xls,645.142,33.8622133,,,NA,9:36
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,587,3,88 dap,NA,0.54,irene_amos,587-3_08_16_2024_09_37.xls,680.7343,35.7303819,,,NA,9:37
